$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
11.7000065;0.238702081;2.6138596422206053
12.499994;0.2166141;2.477041342790575
12.499994;0.244658249;2.823365956810877
12.7000065;0.286521518;3.294996112167145
13.899988;0.275707516;3.313492130111821
13.499994;0.281268263;3.323912121616487
13.1;0.275319761;3.1736523708574818
11.300013;0.32999334;3.627719858714207
13.499994;0.336387573;3.9628675472038988
14.1;0.296156108;3.5908342651276604
12.7000065;0.36101419;4.109824313868575
13.999994;0.303424379;3.6309232067098445
15.300013;0.269346185;3.443511547984445
14.999994;0.264582907;3.307218654220843
15.1;0.251649355;3.193884609520851
15.399988;0.238719734;3.0372584868188297
14.999994;0.253084421;3.133296744540843
15.6;0.227203247;2.9337715519946346
15.999994;0.135943928;1.7619867536448879
17.6;0.098198975;1.386786676270341
15.800013;0.272159344;3.5222705173508015
14.499994;0.317044347;3.862565635441143
14.300013;0.334524704;4.079412895307411
14.2000065;0.203807277;2.517655662843056
13.7000065;0.215495487;2.575731529170289
13.399988;0.219435531;2.5821656449398906
13.499994;0.227403698;2.708731468039138
13.499994;0.255262097;3.020640069304062
13.6;0.28421617;3.375489684605256
13.7000065;0.276864747;3.274753696556818
13.899988;0.267155022;3.2100239605157923
13.999994;0.262061878;3.177041868328339
14.2000065;0.286508537;3.460804756958
14.399988;0.10469522;1.309165416424939
16.499994;0.00379674;0.04875944951709748
18.499994;0.00099036;-0.003330686230770815
15.499994;0.026991049;0.3649422315384049
14.6;0.062017351;0.7588599152852347
12.899988;0.023506895;0.28682058774972213
13.2000065;0.064123548;0.7434295273548293
12.899988;0.065673687;0.7576856171294019
12.1;0.09934467;1.1249172040866857
12.2000065;0.124387851;1.4069713411518001
11.899988;0.145512208;1.5816953643909653
12.399988;0.124176874;1.3864871251981121
13.2000065;0.123099512;1.4569695996958163
14.800013;0.110925667;1.3757854682219692
16.6;0.103485605;1.3744192739445715
17.800013;0.049633838;0.6729566896948506
20.399988;0.034854511;0.5352768735744831
16.800013;0.002012848;-0.013266852799238945
16.499994;0.019210155;0.25395985562596934
16.300013;0.034959218;0.44995044838837905
16.1;0.051290951;0.6527084621802937
16.1;0.065780096;0.8605219314966409
15.999994;0.078050173;1.0256713126170547
15.999994;0.092539547;1.249311958644199
16.300013;0.105933425;1.3694699316087358
16.1;0.117463871;1.5622592208660104
16.399988;0.122717575;1.6478090312203015
17.499994;0.106654196;1.468807145212466
16.899988;0.113907933;1.5482314190917206
16.899988;0.108556845;1.4624732350132477
17.6;0.091076676;1.2769575716083748
18.899988;0.07402899;1.128863420268091
18.300013;0.066822226;0.9764159246526263
19.499994;0.023443224;0.3682815974646688
13.499994;0.033042547;0.3818568836009072
13.2000065;0.058815164;0.6575566667015134
13.499994;0.066964834;0.7871526357891918
13.899988;0.083512454;1.0261211630972784
13.6;0.086036888;0.9900040428682072
15.399988;0.072841284;0.9061436126364661
15.7000065;0.066721854;0.8623588547246814
16.700006;0.046669204;0.6075371643030548
16.700006;0.029078058;0.37495623105769577
16.700006;0.064278534;0.8554262283654364
17.499994;0.03142139;0.41000345191619697
16.999994;0.02904118;0.3759194430756726
18.700006;0.025946166;0.3955260283357462
17.899988;0.004859823;0.04271472035538072
18.399988;0.001028098;-0.017052411689896754
17.200006;0.016526854;0.2143901004093221
15.999994;0.021455459;0.29458808005019693
14.999994;0.049979287;0.6221019638400622
14.399988;0.004530836;0.04613144843768763
14.6;0.001864642;0.02387586595031214
14.499994;0.006035806;0.03920790134280695
13.899988;0.012385879;0.15850086307550065
13.1;0.025361267;0.3029059006280729
12.6;0.038682483;0.43390943051808556
12.7000065;0.026651703;0.3258321402359283
15.2000065;0.005216721;0.04332171802093922
16.6;0.029602161;0.4187084598650714
17.700006;0.02111246;0.299563803311905
18.800013;0.003348734;0.04273389220243653
19.899988;0.000288864;0.004102910292633769
21.200006;0.004467176;0.07226409468378117
17.700006;0.002317066;0.05694329792835434
13.300013;0.145155607;1.6809196174505798
15.2000065;0.143726476;1.799586615217068
16.899988;0.121669493;1.6701105578414497
18.399988;0.097127256;1.3962089012963228
19.6;0.070646356;1.1024668615466318
20.899988;0.042267958;0.7269836196601742
20.399988;0.026476064;0.41497299946116734
20.499994;0.009781064;0.1707010565315061
19.800013;0.002745551;0.019489011373202834
15.6;0.001731326;0.03731453296135619
15.999994;0.013563946;0.18096966971973535
16.999994;0.018704079;0.2641207956432043
17.1;0.032105763;0.4261243585592921
16.899988;0.039265583;0.49907318168865655
16.499994;0.047066576;0.6372520412949901
16.399988;0.056455905;0.7078487869504109
16.399988;0.066224837;0.8723943901551493
16.1;0.080037196;1.0675118373283994
15.499994;0.099499074;1.2755982547174607
15.7000065;0.113590345;1.5027868528957962
15.7000065;0.128813975;1.6805065830516355
15.7000065;0.139375676;1.7830333322334884
15.800013;0.14159769;1.8328330675970288
16.1;0.15194366;1.9898959859491112
16.899988;0.142855572;1.9049451647330773
16.1;0.143671314;1.8636469216703129
15.800013;0.166394428;2.141943581860403
15.6;0.17669626;2.2269982899428813
15.6;0.181467869;2.3299114693650327
16.300013;0.165832756;2.1861812631069393
17.800013;0.142489959;1.9764861219737684
18.6;0.123580158;1.8164546573055467
20.6;0.07963416;1.2997523548938192
19.700006;0.045671609;0.7090760895772978
19.499994;0.01127114;0.16569211649582058
16.300013;0.03107891;0.4224771930350371
15.800013;0.000401627;0.01880149020953382
15.300013;0.005316299;0.07354887139439377
14.499994;0.040296448;0.47836382499130475
14.399988;0.075669098;0.9311479153102237
13.800013;0.111959694;1.3620850130165094
13.800013;0.139039018;1.6499029188277654
13.7000065;0.169936507;2.0653667867826484
13.800013;0.173845159;2.067336181320292
14.499994;0.177036538;2.1747257402668025
15.6;0.188132548;2.401046488079873
16.399988;0.018099333;0.24462657671840524
17.1;0.029703417;0.3713400661472945
17.399988;0.079579839;1.0917523140236656
17.399988;0.031170862;0.41006687599302866
17.700006;0.01482326;0.21086394695784583
18.399988;0.026927625;0.4102769575101782
18.6;0.029668078;0.447058373742291
17.999994;0.018939512;0.22215347278282213
17.300013;0.05652832;0.8206587330585576
16.700006;0.036658848;0.4985974988124174
16.700006;0.044809713;0.58670886719014
16.499994;0.043495386;0.5827415583798188
16.300013;0.117204969;1.5521632964500538
15.999994;0.051375806;0.6570100956609688
15.499994;0.059878676;0.7693053833468415
14.999994;0.08214693;1.0168227542475938
14.999994;0.092209251;1.1469255601461994
14.999994;0.11450354;1.4205454172848984
15.300013;0.117712195;1.463718774205207
14.800013;0.13704383;1.7059047294043077
14.1;0.156631522;1.9054959887303269
13.2000065;0.186768406;2.1926312719215275
12.7000065;0.210596823;2.432091205052705
13.2000065;0.242990907;2.8457637042002975
13.899988;0.241263077;2.884038890035662
15.6;0.202784789;2.6193365772886237
17.399988;0.177150528;2.4274805492031613
18.399988;0.230292065;3.32068657234975
19.499994;0.183653672;2.786136998571535
20.800013;0.075399125;1.2513538211827862
20.800013;0.094739664;1.5640508702828015
20.899988;0.017750842;0.3007760847408999
20.499994;0.021862013;0.3725199973042359
19.499994;0.037068515;0.5486583443517602
14.300013;0.031402827;0.38961004239721964
14.7000065;0.049085901;0.6050559514323367
15.499994;0.054498395;0.7135159420776983
15.499994;0.043794956;0.557466415348956
16.899988;0.060182351;0.8081493422317984
17.300013;0.035117246;0.4952662703712198
17.200006;0.003615034;0.06717461534382466
18.6;0.008326061;0.10846982610306397
19.200006;0.034442837;0.5173254865729524
18.399988;0.006588166;0.07434428732716694
14.899988;0.014415504;0.12988789965014122
14.499994;0.016730357;0.2094644926282746
14.899988;0.029552333;0.38087565712509264
16.399988;0.053674062;0.7174457361817345
16.999994;0.036489555;0.4578218656449127
18.300013;0.008707606;0.1186414713984705
19.499994;0.010607144;0.11766358479897837
20.800013;0.012081726;0.2244458421530837
21.200006;0.035163745;0.5639986083576383
20.300013;0.00408769;0.09008579218919793
12.999994;0.076126196;0.9018400928736828
14.399988;0.031099539;0.36241069294927875
16.6;0.066577853;0.868321000974645
17.800013;0.026654739;0.38299553432772676
19.6;0.01388336;0.19622989925633857
19.399988;0.018091321;0.27706395284316415
18.800013;0.006743081;0.08994707818386163
18.399988;0.007259944;0.06962916171068734
18.6;0.005791182;0.04013402961751082
12.7000065;0.007373649;0.08911458496989194
11.999994;0.018736624;0.1983178650733875
11.7000065;0.010305597;0.10297348366171735
11.1;0.076193154;0.8395188767818758
9.999994;0.1381494;1.4655180455326489
10.7000065;0.156610716;1.6683599055727638
11.499994;0.160556247;1.7573346258618026
11.999994;0.253395941;2.8439643606622775
13.1;0.252625249;2.9137384886060085
14.1;0.272904367;3.304077061094954
15.399988;0.335739016;4.284884119436443
16.800013;0.190358468;2.583035104168353
17.399988;0.145084896;1.9715884459499509
17.899988;0.117087063;1.6438585946038213
17.700006;0.107817291;1.4964703349435307
17.399988;0.0954575;1.3246747390881843
17.899988;0.092994035;1.3273101915953598
17.999994;0.0704123;1.0321890081489196
16.700006;0.063790495;0.8474396903926384
17.399988;0.038552423;0.5242381500338158
15.899988;0.03829889;0.5206403903775749
15.899988;0.06059655;0.7933091387706062
16.200006;0.03819204;0.5278673302237594
14.499994;0.052437316;0.6497252100601967
14.399988;0.044812324;0.5250206676257345
14.300013;0.057832398;0.6780154329044439
13.999994;0.04910069;0.5603496550188214
13.6;0.07088859;0.8541032366951695
13.6;0.089090242;1.0805374364617402
13.6;0.097498576;1.1934902428277276
13.399988;0.087677258;1.0490471066464646
13.7000065;0.133422937;1.6119032715506998
14.1;0.094848629;1.1351891733469262
14.800013;0.084495939;1.0268683836651227
14.7000065;0.120304559;1.5060680866483511
14.899988;0.13083133;1.640617015044788
15.399988;0.086744827;1.1063817874868178
15.6;0.078353889;1.01334252961266
16.200006;0.07748591;1.0259897096491641
16.999994;0.068225664;0.9545833371970712
17.399988;0.074316793;1.055647111696339
16.499994;0.102191917;1.372645707046807
16.700006;0.121820948;1.6541795574512586
16.399988;0.129162071;1.7241406510484956
15.7000065;0.180625301;2.3184650053593074
14.800013;0.228175932;2.850580893498263
14.300013;0.251910198;3.0415932986228147
13.6;0.288542094;3.443689831045918
12.899988;0.333032363;3.8244135412046796
11.499994;0.22956839;2.5281485657358944
12.300013;0.226492219;2.543604920831477
13.2000065;0.248150139;2.9106287796614883
13.499994;0.267837587;3.1643524954814417
13.800013;0.254870905;3.014397380836733
14.1;0.253739608;3.0763119926203695
13.999994;0.268890086;3.227015084463346
14.6;0.233007709;2.8903144344162675
15.999994;0.195983152;2.557197713774688
17.1;0.15458937;2.1218674197077605
17.800013;0.136292707;1.9033750208996958
18.499994;0.12677329;1.8346805553714527
18.399988;0.109805977;1.5827588272779782
19.300013;0.14329504;2.1849055496048515
19.499994;0.053121744;0.8450143417561098
19.999994;0.047729543;0.7312216649651424
20.700006;0.01453807;0.25742286289315364
20.1;0.000698489;-0.03240199235451404
14.6;0.013377568;0.1410447719781542
14.7000065;0.026038474;0.3031149508762645
15.7000065;0.016801166;0.18946367621118557
16.899988;0.036967067;0.46946377220424845
17.1;0.002653709;0.04454857324275595
18.999994;0.007263364;0.10402920604544277
20.399988;0.015770546;0.25955460795210217
18.999994;0.010003067;0.16297419372243024
21.499994;0.00654076;0.11602792986345067
21.999994;0.001002025;0.030587707523007473
14.999994;0.035231559;0.4399197542751546
13.499994;0.008659649;0.07859101223388511
13.399988;0.027453499;0.34435400361641594
13.2000065;0.057913606;0.6649211173443774
12.2000065;0.093692818;1.0366806240247515
12.300013;0.115784601;1.305393442483912
11.899988;0.126516026;1.3916539816140696
11.7000065;0.167766238;1.8480474923602113
10.6;0.205282273;2.1934165784312696
11.6;0.238013412;2.6313999347849224
13.499994;0.165288209;1.9352505986714874
15.2000065;0.035011485;0.43233659254102513
14.899988;0.064284349;0.8235039600954049
16.1;0.019093517;0.2601010023546788
18.300013;0.099750028;1.480982400786971
17.499994;0.04709469;0.6790558134748306
18.300013;0.02182878;0.33789446137119883
18.899988;0.023984517;0.328202208990884
19.200006;0.025261565;0.39559746703266846
18.399988;0.025836031;0.37350029396606177
17.399988;0.014332861;0.18757916392923502
16.800013;0.016087198;0.22050293681065058
16.700006;0.013567032;0.20124402069222969
15.6;0.026972912;0.3561874318200842
15.1;0.017222191;0.1990220539731588
13.800013;0.035971203;0.4447876382718524
12.2000065;0.051752861;0.5702127191584807
12.1;0.061740842;0.6973137623792857
11.2000065;0.107508697;1.1629036986504573
10.499994;0.141624136;1.4989985749652874
9.499994;0.170916979;1.7701655595008101
9.1;0.21270443;2.1348075256036823
8.7000065;0.231615864;2.3561730014855384
9.6;0.231691782;2.35023227861411
12.800013;0.180020111;2.0605953463349027
14.1;0.139589826;1.6951476377988348
15.899988;0.170260216;2.2240082833287063
17.399988;0.082513355;1.141310985588566
17.399988;0.145869925;2.020053185939969
16.899988;0.147781418;2.0115758017065524
18.899988;0.139362739;2.0636922104508466
14.999994;0.192892606;2.444035825158698
18.200006;0.215791141;3.116558282284632
16.800013;0.215015383;2.919702387020113
18.6;0.158909163;2.306022865532592
16.899988;0.185497242;2.5130629315118855
15.7000065;0.213551222;2.745989981025586
14.1;0.259680017;3.119609872486211
13.399988;0.290325689;3.4250772836789154
12.899988;0.329422952;3.7958430848444036
12.300013;0.37431283;4.244736876597005
11.499994;0.437232412;4.782782168742113
11.899988;0.47452445;5.322539812256837
11.999994;0.508908849;5.673672346828159
11.7000065;0.556612903;6.163515746744009
11.499994;0.601369967;6.623520186207761
11.2000065;0.642586062;6.975596591395997
10.2000065;0.716519742;7.546519372868659
10.1;0.541876282;5.6506189280439925
10.999994;0.483198683;5.246753953983651
11.999994;0.490772821;5.4890499852993155
14.499994;0.417759396;5.118319771840622
15.2000065;0.361409699;4.557543664551451
16.399988;0.466159525;6.201677585387854
17.1;0.424239864;5.789652094162991
17.499994;0.281379047;3.9011828462115448
18.1;0.233312662;3.331727268048325
18.800013;0.272875821;4.007173757744601
18.200006;0.220674416;3.2063288781588364
17.200006;0.234710747;3.2123427081757057
16.300013;0.287082608;3.809879935723608
12.6;0.394707434;4.515234401672956
11.2000065;0.483336758;5.235758618990361
10.899988;0.557519617;5.999440905815745
11.2000065;0.607256623;6.6185430555862155
10.300013;0.698493048;7.360988773298273
10.300013;0.760563697;8.043075258917021
9.899988;0.837171831;8.730073307855637
9.7000065;0.906208219;9.384027297093166
9.6;0.96693231;9.951163864554541
8.7000065;1.056871492;10.55218515104437
8.899988;1.079628748;10.858648247892743
10.6;1.035870531;11.037355318813335
12.899988;0.912385273;10.553842734270647
14.7000065;0.795525757;9.80316757190479
16.300013;0.68111636;8.999487735967765
16.899988;0.611263053;8.289608784506465
17.1;0.561190625;7.668547114873689
16.899988;0.532631616;7.246323476780318
16.899988;0.506325073;6.872315001485018
18.899988;0.405553618;6.045115838161618
18.200006;0.212578602;3.0493049895929953
17.399988;0.132455809;1.8540820498501385
15.7000065;0.217058848;2.8299028278905505
15.300013;0.243909788;3.1185573689854533
14.300013;0.238160766;2.8801058681314253
12.7000065;0.219013572;2.5071651784491524
12.7000065;0.240422713;2.750913205891004
10.499994;0.290916078;3.0979325907015265
9.999994;0.331862816;3.4778210711002906
9.7000065;0.372670123;3.8347625465194857
10.300013;0.378523484;3.992423470278339
8.1;0.502111949;4.888640853356877
7.499994;0.576939089;5.587867900116038
7.3999877;0.604997368;5.801251115186466
7.700006;0.601739554;5.83501127879689
10.1;0.533476058;5.581032005720239
14.800013;0.319499277;3.9932082515002683
15.6;0.345848475;4.3818748711720525
16.6;0.252435299;3.377877793153482
17.200006;0.19608854;2.691091624850046
17.800013;0.198520982;2.7912372722481664
18.200006;0.123864099;1.8137930309127126
18.399988;0.101773145;1.4577276108228847
18.1;0.107121002;1.5471684235447132
16.899988;0.122006275;1.6610750557741216
16.399988;0.096668193;1.3079265350507103
16.300013;0.12992037;1.7033054183044498
15.899988;0.145506737;1.876021622017525
16.1;0.191121259;2.5260896981495478
16.300013;0.102465742;1.3623952261666021
13.7000065;0.104018318;1.207631453066465
13.1;0.085728462;0.9872015497107346
12.499994;0.106341377;1.2186656530769613
12.2000065;0.113523304;1.2955261844309318
11.999994;0.132789056;1.471518386936141
11.499994;0.167128231;1.7780725802036612
11.6;0.162717381;1.8046527637147407
11.6;0.165423357;1.7996190862011205
11.7000065;0.250856637;2.735475624037552
11.800013;0.262256763;2.855613881500317
12.2000065;0.180155232;2.0456186172039548
12.6;0.249283931;2.8515965490080997
12.999994;0.254152958;2.943189872385755
13.499994;0.252565105;3.0123368872592553
13.800013;0.275945559;3.310929493660461
14.399988;0.155701742;1.9369345008544383
14.800013;0.129824756;1.58542479055666
14.499994;0.150545008;1.8480602875209207
13.999994;0.185508395;2.20197113250104
13.7000065;0.192906467;2.2923201533628905
13.7000065;0.252480038;3.0012688829246663
13.499994;0.22478764;2.6688429727452614
13.300013;0.267734177;3.141023577622838
13.2000065;0.151199051;1.7791843427655984
13.2000065;0.152486169;1.795824602662778
13.1;0.141086312;1.6855215735476627
13.1;0.114044824;1.3213199668942774
13.1;0.138986188;1.5991544459866724
13.1;0.152486209;1.7800538723063282
12.999994;0.151836084;1.7449713994572091
12.899988;0.145716431;1.7134429153687307
12.7000065;0.1439817;1.6459063392210953
12.7000065;0.155238076;1.7693776726425203
12.899988;0.140961792;1.6194358855769775
13.399988;0.150743156;1.7889998484694327
14.399988;0.12570761;1.5345528603353702
14.499994;0.141830781;1.7289038635973923
14.7000065;0.16566094;2.0837709383524707
14.6;0.107243975;1.305059703186765
14.800013;0.195226267;2.4267088214806596
14.7000065;0.169041654;2.1053547230322045
13.999994;0.182015958;2.1596149977916586
13.399988;0.109771271;1.3018931100281186
13.300013;0.127953321;1.479594546490391
13.2000065;0.081056677;0.96357895561668
12.999994;0.05523812;0.6214067397616205
12.999994;0.104570717;1.2266817806369772
12.800013;0.10636867;1.2467256613258944
11.999994;0.058600271;0.6726098305126561
11.300013;0.014318979;0.16126293296476205
10.300013;0.010605582;0.10719686114140602
10.2000065;0.00707118;0.06277833847330312
9.7000065;0.058718663;0.636277233816342
9.899988;0.083687742;0.8566680955966471
9.399988;0.055695771;0.5492300485286
8.7000065;0.08547495;0.8684666787006565
8.7000065;0.104925754;1.03383786393627
10.2000065;0.165112024;1.7160605300506775
12.399988;0.171870391;1.9211710147566048
13.999994;0.111792138;1.3367918032107895
15.2000065;0.003164195;0.038300045522070135
16.1;0.031477914;0.417301534553214
18.499994;0.000330367;0.02383796188598967
16.300013;0.001967846;0.036539278473315874
13.1;0.009238971;0.1037358556089364
8.399988;0.008203561;0.0773317914724056
8.2000065;0.009913446;0.10782566937830368
9.800013;0.001276511;0.03868780925857139
9.2000065;0.000841579;0.011082793989664004
15.1;0.023578923;0.2871531129157918
15.7000065;0.019898393;0.2365699799782891
15.399988;0.038741342;0.4642603347117555
15.499994;0.038331936;0.5032699934408704
16.6;0.029331308;0.40408517047279113
16.899988;0.020904322;0.29493190050213325
16.700006;0.002845261;0.035666883072958885
15.6;0.024850979;0.347076564917835
15.499994;0.008908861;0.10418739010830365
13.399988;0.045542168;0.5552528847441441
14.300013;0.047765947;0.5812451421002092
12.899988;0.060523323;0.6872008847064133
13.800013;0.088470818;1.0692800061463552
12.499994;0.087798303;1.0079757223736798
12.6;0.098513408;1.1330326551853385
13.399988;0.033154177;0.391934808441124
13.800013;0.000367667;0.0036366083656633828
13.899988;0.001342935;0.06388007485740876
13.6;0.010633929;0.14982206290392347
14.2000065;0.017540595;0.22735726789971025
12.300013;0.009446808;0.10903271316406778
12.499994;0.026978383;0.3273532840119334
13.899988;0.13257896;1.601052695527829
14.7000065;0.036355106;0.45050845505548076
15.499994;0.027758489;0.3487274334946817
17.1;0.014186405;0.19237609324674623
17.6;0.053825873;0.6890723852824389
13.2000065;0.043648841;0.5142358167859529
15.6;0.039386836;0.4957217783977928
17.300013;0.095114076;1.3439674999656577
15.6;0.089154935;1.1446027814162352
15.399988;0.017107539;0.19399403160930076
15.999994;0.014392592;0.18679568691743764
14.999994;0.091699886;1.12771007829875
13.899988;0.114645922;1.3849989483142493
13.300013;0.159534345;1.8769127472867897
11.300013;0.154517852;1.7051249926221654
11.999994;0.17711113;1.9649801641661087
11.1;0.120282243;1.3040152619245629
11.899988;0.069755515;0.7500636240914673
12.7000065;0.056047808;0.6569374156384943
11.1;0.062932846;0.6922950936088025
10.800013;0.071600084;0.7777783004205515
10.7000065;0.083131749;0.8885208806271389
9.6;0.109257823;1.1337588578157758
10.899988;0.177451687;1.9416734821661719
12.899988;0.123156318;1.4174119148591597
14.499994;0.093149987;1.1466910036742017
15.499994;0.134488423;1.6972586740163718
16.300013;0.008508801;0.09506231076803334
15.2000065;0.104730361;1.3243885658618662
13.999994;0.08390659;1.032668770934038
16.499994;0.070761419;0.9378076835149686
17.399988;0.12055291;1.6656853694137577
17.899988;0.030953733;0.4304666451099125
15.999994;0.078982138;1.0198569665831134
14.7000065;0.094831534;1.1796742291141764
13.7000065;0.072336824;0.8313583470964271
12.899988;0.091103992;1.0783568915333346
12.499994;0.12889853;1.4544939540374109
12.1;0.212443421;2.398906069708763
11.999994;0.23964357;2.6547560280521227
11.499994;0.162511503;1.7990072026109245
10.1;0.13769172;1.4555178921562901
9.6;0.165243411;1.709854241440118
9.2000065;0.192941015;1.941783229564004
8.999994;0.232544246;2.3540624637919616
8.999994;0.239648548;2.3971752763053122
9.399988;0.307340814;3.1401649348980762
12.7000065;0.432349513;4.979939262019107
14.499994;0.127795973;1.585318338541415
15.1;0.094418256;1.1877364588508088
14.899988;0.194522039;2.4073782684815432
15.499994;0.218292722;2.803048454243484
14.899988;0.171188462;2.1361502247539605
15.1;0.214804599;2.6550418880353917
12.499994;0.35599473;4.0694607965263305
13.2000065;0.472440487;5.519842743322607
13.1;0.291851179;3.4215656249596615
13.1;0.180336664;2.077441289623144
13.2000065;0.33471559;3.84751862373608
13.1;0.363858454;4.241353977166903
12.2000065;0.371507626;4.19063847353364
11.800013;0.418170687;4.609811067447871
11.6;0.439454218;4.826031709082668
11.499994;0.349000917;3.8898276548743977
11.2000065;0.266113384;2.887409487716924
10.7000065;0.266688288;2.864907779527524
10.399988;0.285401964;3.0063648034526325
9.899988;0.324396716;3.333103942022937
9.2000065;0.371404154;3.772738835064082
9.399988;0.386315346;3.948106308794278
9.399988;0.439987298;4.4946811352266325
10.6;0.570921196;6.078794683289872
12.800013;0.225864193;2.6056311654329125
14.7000065;0.088213503;1.0888579609749238
15.899988;0.137919124;1.7668091766410527
15.7000065;0.163795039;2.120523295831239
15.800013;0.105139226;1.3215235648935515
15.999994;0.107142449;1.356978250854316
13.899988;0.187325633;2.2623313098940314
13.6;0.241952202;2.8801151054427074
13.1;0.236230663;2.7488755926985196
12.999994;0.244313919;2.8056794299048984
12.999994;0.380755611;4.4019007811865185
13.399988;0.383030107;4.50398656504627
13.399988;0.407204094;4.761913120628518
13.499994;0.390518271;4.599965426839535
14.2000065;0.329858581;4.016738106763534
15.499994;0.282784319;3.642990507285784
15.399988;0.292936912;3.720601104946829
14.899988;0.299772173;3.755114267086322
14.300013;0.325356993;3.9261387985882505
13.2000065;0.279449459;3.278473324822272
11.999994;0.200200892;2.22295303170545
11.800013;0.221288139;2.4634665123341595
11.7000065;0.321953749;3.557583451635206
10.999994;0.375895577;4.085431580195676
11.7000065;0.321229345;3.537033987033202
12.899988;0.330195581;3.8280761259512364
12.800013;0.26733682;3.0722247507340694
13.899988;0.27542868;3.301448890439807
14.800013;0.240976978;2.990845922136816
14.899988;0.31948484;3.969008037910118
14.800013;0.313171372;3.8913714206818666
14.7000065;0.442419811;5.474786535557564
14.800013;0.413181964;5.1392692049681346
14.300013;0.415014765;5.058574902913857
13.2000065;0.341980215;4.011897590992245
12.6;0.217333781;2.5023414723209476
11.7000065;0.355462622;3.912314233563444
10.999994;0.316379119;3.4337237500118154
10.399988;0.340117324;3.574506271457803
10.1;0.361415111;3.796945817762755
9.800013;0.362121674;3.7673103756940574
9.800013;0.414242946;4.25714566216675
9.6;0.450097896;4.638312084930588
9.2000065;0.483357414;4.905026377732794
8.6;0.526716124;5.2377276948412925
8.399988;0.57985247;5.77324274661398
8.7000065;0.60368323;6.026653017187251
9.399988;0.53211406;5.429344761417639
9.899988;0.488250694;5.081103398800102
11.1;0.473831415;5.147978494925969
12.499994;0.433964295;4.938835728279797
13.499994;0.565763408;6.708941410913385
15.1;0.403815422;5.089125513239281
15.2000065;0.383922091;4.804227473605372
14.7000065;0.282484951;3.4858606607298595
15.1;0.321909864;4.037199858012966
15.7000065;0.290450633;3.7525765190685885
14.7000065;0.269515664;3.283426658872518
13.499994;0.354054805;4.234838194174355
12.399988;0.383578075;4.362701021897884
11.899988;0.395743286;4.413189536078353
12.300013;0.336425006;3.826936054328383
12.300013;0.308200414;3.5310970810562528
12.1;0.253097993;2.8581904328917678
12.6;0.262440087;3.0183599619294323
12.7000065;0.291331303;3.3443874004892873
12.999994;0.29244695;3.389011784932661
13.1;0.28527246;3.3114160911199018
13.300013;0.285930284;3.3370025601657094
12.899988;0.318333365;3.6647117180060103
13.1;0.331676751;3.83412548071314
13.1;0.353572604;4.114514570986299
13.499994;0.270509853;3.162915748455472
13.999994;0.342068649;4.123771130482874
14.1;0.358621002;4.335264387839153
14.899988;0.275442891;3.439388905967734
14.2000065;0.276904233;3.3505101685996004
14.499994;0.218873648;2.74939080740361
13.899988;0.213491347;2.588688318003606
13.2000065;0.373504975;4.339404349998305
12.999994;0.433486851;5.032300961748538
13.7000065;0.519516768;6.173646577141253
13.899988;0.531854934;6.360947805465852
13.899988;0.438529001;5.234704058577521
13.899988;0.523167635;6.285650833815184
14.1;0.425126537;5.1264640952986085
13.800013;0.401017813;4.812440120480504
13.499994;0.412969696;4.8999296442906095
12.300013;0.461488745;5.244635987704228
12.1;0.488543683;5.466373564678518
11.499994;0.548991206;6.04166731221384
11.499994;0.587514896;6.468096484332846
11.7000065;0.599282163;6.621797436497921
11.2000065;0.639171412;6.934445560852143
11.2000065;0.647048162;7.06771741331552
11.2000065;0.784064487;8.529891917514641
11.999994;0.655935571;7.348654355014235
12.800013;0.727958685;8.364454479763442
13.6;0.693408498;8.200647310669556
14.300013;0.526107089;6.399137004510158
14.999994;0.587085962;7.3513565722522
15.999994;0.542142363;7.0525421998636535
16.399988;0.399260504;5.297615103826993
16.499994;0.353757331;4.68023329623863
14.899988;0.372319239;4.622687251550603
14.7000065;0.351968719;4.369901724965538
13.6;0.419367503;4.986505110405558
12.300013;0.495505718;5.593884064692263
11.800013;0.539690406;5.972698913818461
11.800013;0.500524212;5.53758062896948
11.7000065;0.51719295;5.715467835081173
11.6;0.541335443;5.981876069832906
10.999994;0.582594701;6.309581913826887
10.499994;0.639151991;6.7748288652903605
10.1;0.689992317;7.203388151480304
9.899988;0.751056095;7.819081872757327
9.499994;0.796897173;8.165440800587483
9.2000065;0.836308825;8.492562347222776
8.999994;0.901646782;9.134590521808741
9.800013;0.91502267;9.504604308571315
11.499994;0.77547315;8.523838986245028
13.499994;0.679098979;7.9994596199777455
14.999994;0.541176084;6.782997931349413
16.200006;0.524816316;6.92655864581575
17.1;0.456430164;6.23402032668469
17.1;0.412433497;5.666915281799734
17.6;0.312605988;4.396058705790364
17.499994;0.338265428;4.74117645664287
16.399988;0.34634832;4.601821862530627
16.6;0.297444674;3.9922948339961204
15.499994;0.425730044;5.469807445766622
14.2000065;0.399462333;4.857461878741379
13.399988;0.430488139;5.057918917844196
12.800013;0.371242656;4.2650987432694425
11.899988;0.446405324;4.979567099075475
10.800013;0.511886915;5.463827771561076
10.2000065;0.57335768;6.0222018216927165
9.999994;0.640159566;6.7041285423646055
9.6;0.699739657;7.164183922976694
9.499994;0.738708587;7.61516664203589
10.1;0.745432675;7.829545884374063
10.300013;0.750624563;7.905221707683391
