$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
13.499994;0.070295178;0.8306766
13.300013;0.064649762;0.7582428
13.499994;0.112626786;1.3309083
13.1;0.152460421;1.774832
15.7000065;0.168532929;2.171856
17.300013;0.159275678;2.1972338
17.1;0.187026739;2.5575294
16.499994;0.196449349;2.6177914
15.499994;0.08716912;1.1141634
15.399988;0.097516199;1.2413489
14.800013;0.131300406;1.6316168
15.399988;0.147618816;1.8791386
15.6;0.154215854;1.9792088
15.800013;0.157790716;2.041826
15.800013;0.152112919;1.9683548
15.800013;0.122178157;1.5809963
15.800013;0.14575474;1.8860794
15.899988;0.133480073;1.7344093
15.399988;0.100306688;1.2768709
16.399988;0.114051016;1.5133499
16.499994;0.115994731;1.5456911
15.7000065;0.101582672;1.3090791
16.999994;0.102198233;1.3914508
18.1;0.091360772;1.3063756
16.6;0.101487522;1.3581546
16.499994;0.075564433;1.006936
17.300013;0.05488971;0.75721245
18.700006;0.051813366;0.761754
17.1;0.033445535;0.45735674
16.1;0.037044538;0.48537645
16.700006;0.058411682;0.7850482
16.499994;0.068656857;0.9148889
15.899988;0.068611992;0.8915284
14.300013;0.108451524;1.3214635
14.499994;0.120082496;1.4746598
14.399988;0.125913612;1.5402277
13.999994;0.168939114;2.0347412
13.7000065;0.194218662;2.3125319
13.1;0.225775965;2.6283176
13.300013;0.234288511;2.7478458
13.399988;0.256058774;3.014465
13.7000065;0.261964766;3.1191744
14.1;0.246085391;2.9753529
15.1;0.217274816;2.7325144
16.399988;0.203444991;2.699524
17.300013;0.183534103;2.5318827
17.700006;0.146874098;2.0624949
18.200006;0.202472601;2.9084547
18.999994;0.150075599;2.2379124
18.499994;0.081365003;1.1850904
19.399988;0.0533529;0.8110413
18.6;0.054545742;0.79817753
17.200006;0.041504814;0.5700542
16.700006;0.046543161;0.62553625
15.499994;0.060621824;0.7748457
15.800013;0.067515985;0.8736629
16.1;0.071172277;0.9325355
15.999994;0.055975732;0.7303665
15.6;0.030237533;0.38806899
14.399988;0.061279294;0.74959383
13.899988;0.070338336;0.8439249
14.499994;0.069929233;0.8587582
15.300013;0.060271253;0.76412764
15.399988;0.077356091;0.9847174
16.399988;0.06730939;0.8931324
17.300013;0.032787076;0.45230303
18.399988;0.016053208;0.23273423
18.200006;0.027020934;0.38814714
18.399988;0.019878729;0.2881954
18.999994;0.012064411;0.17990329
18.700006;0.009671511;0.14218942
18.899988;0.000838831;0.012449282
13.899988;0.012862238;0.15432214
14.399988;0.023887709;0.2922044
14.7000065;0.027045851;0.3347593
14.899988;0.026675448;0.33280528
15.300013;0.039719362;0.5035678
15.499994;0.021446812;0.2741252
15.999994;0.011668945;0.15225538
16.700006;0.027317688;0.36714747
16.899988;0.02019958;0.27383096
16.300013;0.030909865;0.40841475
15.899988;0.038372825;0.49860764
15.499994;0.044876993;0.5736011
14.2000065;0.052656017;0.63911767
14.2000065;0.025970815;0.31522336
15.800013;0.009198581;0.11903046
15.399988;0.049909296;0.6353288
15.7000065;0.041219995;0.53119526
15.2000065;0.047203087;0.5960343
15.499994;0.044720195;0.57159696
15.6;0.040927995;0.52527056
15.499994;0.040044918;0.5118393
15.499994;0.033971219;0.43420753
15.2000065;0.041366643;0.5223374
14.899988;0.051741196;0.6455278
14.999994;0.041864897;0.52439957
14.800013;0.050609863;0.6289082
14.499994;0.049865183;0.61236386
13.6;0.06498019;0.77077827
13.2000065;0.065324854;0.7633016
13.1;0.091740047;1.0679701
13.6;0.044317014;0.525677
14.300013;0.066975775;0.8160885
15.1;0.062773694;0.78946114
15.800013;0.044727009;0.5787715
16.499994;0.045873753;0.611292
18.1;0.020191585;0.28872123
17.999994;0.011519512;0.16396974
17.6;0.023138231;0.3234704
17.800013;0.016384204;0.23111336
16.200006;0.031165919;0.41006765
14.999994;0.042094879;0.52728033
14.899988;0.045334482;0.56559706
15.899988;0.041352299;0.53732224
16.200006;0.025545193;0.33611257
16.300013;0.022222821;0.29363208
16.1;0.026359752;0.34537892
15.800013;0.030528092;0.39503624
15.6;0.035269367;0.45264764
15.499994;0.034539368;0.4414694
15.499994;0.031783279;0.4062421
15.300013;0.031975579;0.405391
15.2000065;0.036019743;0.454822
15.1;0.038356762;0.48238635
15.999994;0.024001838;0.3131739
15.7000065;0.017825854;0.22971883
16.200006;0.026236438;0.34520767
17.1;0.001545988;0.021140884
17.499994;0.024268915;0.33776927
17.6;0.012597626;0.17611369
17.6;0.018256079;0.25521836
17.499994;0.022205825;0.30905566
17.499994;0.002994906;0.041682422
14.7000065;0.005634273;0.06973807
14.6;0.003055564;0.03767126
14.399988;0.006866782;0.08399734
13.899988;0.021641868;0.25966084
13.399988;0.032879074;0.38707058
13.2000065;0.04303568;0.5028592
13.399988;0.028315995;0.3333515
13.300013;0.040555599;0.47565513
14.1;0.036986474;0.4471936
13.999994;0.054403147;0.6552439
14.2000065;0.050245612;0.60986114
13.499994;0.02174566;0.256968
14.499994;0.03006811;0.3692481
15.1;0.034554346;0.434566
16.300013;0.068549206;0.90574665
16.999994;0.153253318;2.0865767
16.200006;0.075334729;0.9912217
15.999994;0.078284111;1.0214443
15.300013;0.029900818;0.37908688
16.399988;0.003973295;0.05272189
15.300013;0.022472751;0.28491278
14.999994;0.024682466;0.3091725
14.6;0.048110285;0.5931392
13.800013;0.06490124;0.77571883
13.1;0.08217612;0.9566339
12.7000065;0.095364182;1.0938938
12.800013;0.09464303;1.0896132
12.300013;0.114995432;1.3000302
12.399988;0.150225715;1.7044624
11.999994;0.146527282;1.6387503
11.899988;0.157148539;1.7512827
13.2000065;0.124548004;1.4553066
14.300013;0.102258381;1.2460011
15.399988;0.040444996;0.5148514
14.999994;0.023324996;0.29216883
15.2000065;0.020914957;0.26409357
17.999994;0.002599129;0.03699623
18.200006;0.004229845;0.06076038
12.999994;0.003433499;0.039822218
12.300013;0.055917111;0.63214626
12.399988;0.014659566;0.16632758
12.399988;0.0612694;0.6951632
11.899988;0.09545151;1.0637234
11.899988;0.091087919;1.015095
11.2000065;0.096973473;1.0544184
10.499994;0.112120277;1.190185
12.2000065;0.107047872;1.2058291
13.399988;0.119141067;1.4025943
11.7000065;0.116905976;1.2936083
14.6;0.054869778;0.67647524
15.899988;0.073964788;0.9610814
15.499994;0.139855939;1.7875868
15.899988;0.058334535;0.7579855
16.499994;0.029354742;0.39116745
16.499994;0.035497965;0.47302914
16.800013;0.011109641;0.14995629
17.1;0.028269448;0.38657544
16.499994;0.014265938;0.19010116
13.6;0.037590486;0.44588866
14.399988;0.040397015;0.4941531
14.999994;0.005435294;0.06808247
14.999994;0.00372796;0.046696413
13.899988;0.034484217;0.41374435
13.1;0.085733809;0.9980499
12.499994;0.039325494;0.44781003
12.399988;0.047762008;0.5419082
12.2000065;0.07002947;0.78883934
12.2000065;0.100468431;1.1317157
12.7000065;0.099942726;1.1464129
11.999994;0.116429403;1.30213785
13.300013;0.100777104;1.18196125
14.2000065;0.115151398;1.3976616
14.1;0.104335059;1.2614874
15.399988;0.026695583;0.33982592
16.200006;0.038276638;0.5036274
16.6;0.108017725;1.4455449
16.6;0.042358383;0.56686015
17.300013;0.043420503;0.59899287
18.1;0.044791567;0.6404785
19.499994;0.014738082;0.22513313
18.700006;0.009754445;0.1434087
17.1;0.003060502;0.041851366
16.399988;0.027390778;0.3634499
15.300013;0.004123951;0.052284044
14.800013;0.006634551;0.082444865
14.499994;0.004638504;0.05696263
14.1;0.025024942;0.30256991
13.6;0.026980324;0.32003365
13.800013;0.036867603;0.4406525
13.899988;0.035352955;0.42416754
13.7000065;0.047922502;0.5706059
13.499994;0.051412259;0.60753756
13.300013;0.087694669;1.0285243
13.300013;0.091670797;1.0751582
12.999994;0.051547241;0.5978524
13.499994;0.088038478;1.0403488
14.1;0.156440094;1.8914755
14.399988;0.146020212;1.78618
14.800013;0.138094722;1.716047
15.800013;0.134168391;1.736151
14.300013;0.267591433;3.2605564
14.6;0.276485104;3.408713
15.2000065;0.129925253;1.6405687
15.1;0.05333968;0.6708161
15.300013;0.058108472;0.7367076
14.6;0.053160647;0.6554038
14.399988;0.068748471;0.8409599
13.6;0.091239622;1.0822609
13.300013;0.070903348;0.8315878
12.6;0.079116649;0.9042109
12.499994;0.049567229;0.56443543
11.999994;0.097041503;1.085305
11.1;0.122807991;1.3307032
10.899988;0.130809781;1.4076655
10.800013;0.10658565;1.1430586
12.1;0.104018292;1.1675028
13.800013;0.055617368;0.66475525
15.399988;0.073091549;0.9304312
16.6;0.004623635;0.06187569
18.6;0.025079112;0.3669871
17.800013;0.015170523;0.21399333
19.499994;0.004589198;0.070102775
19.6;0.001738738;0.026690474
16.6;0.006359312;0.08510336
15.499994;0.014165098;0.18105303
14.800013;0.027986092;0.3477718
13.800013;0.031643686;0.3782147
13.1;0.039367117;0.458283
12.899988;0.023530569;0.27190385
12.499994;0.014799201;0.1685225
12.999994;0.026797721;0.31080387
13.999994;0.0258943;0.31187685
14.899988;0.077300254;0.9644049
14.399988;0.099982271;1.22302475
16.399988;0.107035886;1.4202657
15.999994;0.189422042;2.4715624
17.800013;0.073730237;1.0400287
14.800013;0.100333159;1.2467994
16.700006;0.071442454;0.9601807
18.800013;0.048043446;0.70966105
16.700006;0.05911473;0.7944971
15.899988;0.072476782;0.9417466
13.800013;0.04878489;0.58309145
14.800013;0.002200372;0.027343124
13.899988;0.057722166;0.6925551
13.399988;0.045714272;0.5381736
13.2000065;0.049376751;0.57695274
10.499994;0.075787621;0.8045047
9.899988;0.111638181;1.1614446
9.899988;0.103614968;1.0779739
9.399988;0.133807222;1.3693371
8.800013;0.181463907;1.8213284
9.499994;0.188684861;1.9372673
10.999994;0.144847228;1.5641
12.7000065;0.18743792;2.1500439
14.499994;0.092535935;1.1363773
15.899988;0.053469539;0.69477086
17.6;0.051372023;0.7181763
17.800013;0.060348164;0.851263
16.700006;0.038911496;0.5229673
17.999994;0.015959229;0.22716506
17.899988;0.026683286;0.3780935
18.499994;0.013619278;0.19836631
19.200006;0.002357302;0.035489866
19.300013;0.003074414;0.04650982
18.800013;0.029384413;0.43404408
17.700006;0.044583614;0.62607007
16.800013;0.076890091;1.0378511
15.7000065;0.108039571;1.3922881
14.499994;0.129601934;1.5915622
13.899988;0.159811795;1.9174345
12.899988;0.206260904;2.383416
11.999994;0.113178886;1.2657843
11.2000065;0.150459618;1.6359875
10.399988;0.213689713;2.2607063
10.300013;0.263008659;2.7731043
11.899988;0.228519985;2.5466549
14.300013;0.208710994;2.5431082
17.1;0.160952784;2.2009766
19.200006;0.095510238;1.4379346
19.300013;0.07845145;1.1868158
20.499994;0.044666605;0.71729965
21.200006;0.035413122;0.58987355
20.999994;0.036465932;0.60101595
22.1;0.016142865;0.28240995
20.999994;0.047079843;0.7759499
11.800013;0.001709729;0.018985882
12.7000065;0.033592458;0.38532896
15.7000065;0.021156471;0.27263994
17.800013;0.003716687;0.05242708
20.200006;0.006624877;0.10477681
14.2000065;0.000834914;0.010133851
15.399988;0.006287362;0.08003603
17.999994;0.004095161;0.058290875
14.499994;0.012424601;0.15257894
13.300013;0.02683357;0.31471672
12.999994;0.02884014;0.33449214
12.7000065;0.032492742;0.37271445
12.399988;0.071984128;0.8167326
12.800013;0.087822613;1.0110906
12.300013;0.127225355;1.4382902
11.999994;0.150229327;1.6801537
11.999994;0.154223801;1.7248276
12.7000065;0.168457646;1.9323269
13.499994;0.185440856;2.1913506
15.300013;0.13426528;1.7022346
16.700006;0.088636689;1.1912698
15.800013;0.092923422;1.2024374
16.999994;0.080065243;1.0901054
16.700006;0.080157485;1.07731
15.300013;0.098936277;1.2543284
16.1;0.088449367;1.15890875
15.2000065;0.115422512;1.4574423
15.6;0.202665652;2.6010143
15.1;0.128448958;1.6154133
13.800013;0.132127116;1.5792224
13.899988;0.149376532;1.7922314
13.499994;0.180304348;2.1306526
12.899988;0.211345642;2.4421719
11.899988;0.240135012;2.6760942
11.7000065;0.238702081;2.6413277
12.499994;0.2166141;2.4666433
12.499994;0.244658249;2.7859896
12.7000065;0.286521518;3.286602
13.899988;0.275707516;3.3079605
13.499994;0.281268263;3.323741
13.1;0.275319761;3.20507
11.300013;0.32999334;3.6006084
13.499994;0.336387573;3.9750847
14.1;0.296156108;3.5807446
12.7000065;0.36101419;4.141085
13.999994;0.303424379;3.6545124
15.300013;0.269346185;3.4148098
14.999994;0.264582907;3.3141647
15.1;0.251649355;3.1648191
15.399988;0.238719734;3.0388231
14.999994;0.253084421;3.1701347
15.6;0.227203247;2.9159302
15.999994;0.135943928;1.7737846
17.6;0.098198975;1.3728129
15.800013;0.272159344;3.5217663
14.499994;0.317044347;3.893428
14.300013;0.334524704;4.076127
14.2000065;0.203807277;2.4737312
13.7000065;0.215495487;2.5658718
13.399988;0.219435531;2.583316
13.499994;0.227403698;2.6872246
13.499994;0.255262097;3.0164267
13.6;0.28421617;3.371299
13.7000065;0.276864747;3.2965862
13.899988;0.267155022;3.205347
13.999994;0.262061878;3.156333
14.2000065;0.286508537;3.477526
14.399988;0.10469522;1.2806755
16.499994;0.00379674;0.05059357
18.499994;0.00099036;0.014424704
15.499994;0.026991049;0.34498959
14.6;0.062017351;0.7645958
12.899988;0.023506895;0.27163029
13.2000065;0.064123548;0.7492647
12.899988;0.065673687;0.75888214
12.1;0.09934467;1.115046
12.2000065;0.124387851;1.4011534
11.899988;0.145512208;1.621606
12.399988;0.124176874;1.408912
13.2000065;0.123099512;1.4383814
14.800013;0.110925667;1.3784282
16.6;0.103485605;1.3848939
17.800013;0.049633838;0.70012817
20.399988;0.034854511;0.5568716
16.800013;0.002012848;0.02716912
16.499994;0.019210155;0.25598547
16.300013;0.034959218;0.4619192
16.1;0.051290951;0.67204022
16.1;0.065780096;0.8618844
15.999994;0.078050173;1.0183919
15.999994;0.092539547;1.207448
16.300013;0.105933425;1.3997076
16.1;0.117463871;1.5390716
16.399988;0.122717575;1.628347
17.499994;0.106654196;1.484389
16.899988;0.113907933;1.5441667
16.899988;0.108556845;1.4716259
17.6;0.091076676;1.2732438
18.899988;0.07402899;1.0986808
18.300013;0.066822226;0.9643038
19.499994;0.023443224;0.35810943
13.499994;0.033042547;0.39046307
13.2000065;0.058815164;0.6872378
13.499994;0.066964834;0.791322
13.899988;0.083512454;1.001989
13.6;0.086036888;1.0205474
15.399988;0.072841284;0.9272454
15.7000065;0.066721854;0.8598335
16.700006;0.046669204;0.62723026
16.700006;0.029078058;0.3908067
16.700006;0.064278534;0.8638982
17.499994;0.03142139;0.4373158
16.999994;0.02904118;0.39540188
18.700006;0.025946166;0.38145747
17.899988;0.004859823;0.068862116
18.399988;0.001028098;0.014905031
17.200006;0.016526854;0.2269906
15.999994;0.021455459;0.27994897
14.999994;0.049979287;0.6260404
14.399988;0.004530836;0.05542307
14.6;0.001864642;0.02298869
14.499994;0.006035806;0.07412205
13.899988;0.012385879;0.14860675
13.1;0.025361267;0.2952372
12.6;0.038682483;0.4420956
12.7000065;0.026651703;0.30571365
15.2000065;0.005216721;0.06587164
16.6;0.029602161;0.39615028
17.700006;0.02111246;0.29647393
18.800013;0.003348734;0.049464944
19.899988;0.000288864;0.004500383
21.200006;0.004467176;0.07440939
17.700006;0.002317066;0.03253764
13.300013;0.145155607;1.7024532
15.2000065;0.143726476;1.814837
16.899988;0.121669493;1.6493845
18.399988;0.097127256;1.4081196
19.6;0.070646356;1.0844562
20.899988;0.042267958;0.6929949
20.399988;0.026476064;0.4230089
20.499994;0.009781064;0.15707381
19.800013;0.002745551;0.042562857
15.6;0.001731326;0.022219867
15.999994;0.013563946;0.17698119
16.999994;0.018704079;0.25466003
17.1;0.032105763;0.4390358
16.899988;0.039265583;0.53229485
16.499994;0.047066576;0.627187
16.399988;0.056455905;0.74911685
16.399988;0.066224837;0.8787414
16.1;0.080037196;1.0486882
15.499994;0.099499074;1.2717603
15.7000065;0.113590345;1.46382
15.7000065;0.128813975;1.6600044
15.7000065;0.139375676;1.7961113
15.800013;0.14159769;1.8322868
16.1;0.15194366;1.9908434
16.899988;0.142855572;1.9365887
16.1;0.143671314;1.8824549
15.800013;0.166394428;2.1531588
15.6;0.17669626;2.2677227
15.6;0.181467869;2.3289616
16.300013;0.165832756;2.1911627
17.800013;0.142489959;2.009944
18.6;0.123580158;1.8083704
20.6;0.07963416;1.2854349
19.700006;0.045671609;0.7045354
19.499994;0.01127114;0.17217348
16.300013;0.03107891;0.41064835
15.800013;0.000401627;0.005197083
15.300013;0.005316299;0.0674008
14.499994;0.040296448;0.49485607
14.399988;0.075669098;0.9256159
13.800013;0.111959694;1.3381754
13.800013;0.139039018;1.6618355
13.7000065;0.169936507;2.023408
13.800013;0.173845159;2.0778488
14.499994;0.177036538;2.1740776
15.6;0.188132548;2.4144962
16.399988;0.018099333;0.24016116
17.1;0.029703417;0.4061845
17.399988;0.079579839;1.10267315
17.399988;0.031170862;0.4319093
17.700006;0.01482326;0.20815718
18.399988;0.026927625;0.39038801
18.6;0.029668078;0.43413825
17.999994;0.018939512;0.26958666
17.300013;0.05652832;0.77981734
16.700006;0.036658848;0.4926919
16.700006;0.044809713;0.60223885
16.499994;0.043495386;0.579599
16.300013;0.117204969;1.5486395
15.999994;0.051375806;0.67034707
15.499994;0.059878676;0.76534705
14.999994;0.08214693;1.0289722
14.999994;0.092209251;1.1550128
14.999994;0.11450354;1.434271
15.300013;0.117712195;1.4923722
14.800013;0.13704383;1.702988
14.1;0.156631522;1.89379
13.2000065;0.186768406;2.1823336
12.7000065;0.210596823;2.4156927
13.2000065;0.242990907;2.8392769
13.899988;0.241263077;2.8946934
15.6;0.202784789;2.6025433
17.399988;0.177150528;2.4546309
18.399988;0.230292065;3.3387
19.499994;0.183653672;2.805421
20.800013;0.075399125;1.2297527
20.800013;0.094739664;1.5451951
20.899988;0.017750842;0.29102998
20.499994;0.021862013;0.3510814
19.499994;0.037068515;0.566244
14.300013;0.031402827;0.38263814
14.7000065;0.049085901;0.60755944
15.499994;0.054498395;0.6965783
15.499994;0.043794956;0.5597709
16.899988;0.060182351;0.8158482
17.300013;0.035117246;0.4844481
17.200006;0.003615034;0.049651232
18.6;0.008326061;0.12183673
19.200006;0.034442837;0.518547
18.399988;0.006588166;0.0955131
14.899988;0.014415504;0.17984912
14.499994;0.016730357;0.2054553
14.899988;0.029552333;0.36869755
16.399988;0.053674062;0.7122044
16.999994;0.036489555;0.4968131
18.300013;0.008707606;0.12565846
19.499994;0.010607144;0.16203054
20.800013;0.012081726;0.19705182
21.200006;0.035163745;0.5857197
20.300013;0.00408769;0.06497772
12.999994;0.076126196;0.8829227
14.399988;0.031099539;0.3804225
16.6;0.066577853;0.8909767
17.800013;0.026654739;0.37598813
19.6;0.01388336;0.21311638
19.399988;0.018091321;0.27501426
18.800013;0.006743081;0.09960363
18.399988;0.007259944;0.10525233
18.6;0.005791182;0.08474339
12.7000065;0.007373649;0.0845809
11.999994;0.018736624;0.20954902
11.7000065;0.010305597;0.11403528
11.1;0.076193154;0.8256016
9.999994;0.1381494;1.4420492
10.7000065;0.156610716;1.6738108
11.499994;0.160556247;1.7641466
11.999994;0.253395941;2.8339615
13.1;0.252625249;2.9408772
14.1;0.272904367;3.299614
15.399988;0.335739016;4.2738464
16.800013;0.190358468;2.5694305
17.399988;0.145084896;2.0103235
17.899988;0.117087063;1.6590857
17.700006;0.107817291;1.5140356
17.399988;0.0954575;1.322677
17.899988;0.092994035;1.3176953
17.999994;0.0704123;1.0022548
16.700006;0.063790495;0.857339
17.399988;0.038552423;0.5341896
15.899988;0.03829889;0.49764695
15.899988;0.06059655;0.7873776
16.200006;0.03819204;0.5025143
14.499994;0.052437316;0.64395065
14.399988;0.044812324;0.548163
14.300013;0.057832398;0.704678
13.999994;0.04910069;0.5913799
13.6;0.07088859;0.8408622
13.6;0.089090242;1.0567655
13.6;0.097498576;1.156503
13.399988;0.087677258;1.032185
13.7000065;0.133422937;1.5886465
14.1;0.094848629;1.1467895
14.800013;0.084495939;1.0499967
14.7000065;0.120304559;1.4890665
14.899988;0.13083133;1.6322634
15.399988;0.086744827;1.1042329
15.6;0.078353889;1.0055951
16.200006;0.07748591;1.019526
16.999994;0.068225664;0.928907
17.399988;0.074316793;1.0297474
16.499994;0.102191917;1.3617613
16.700006;0.121820948;1.6372635
16.399988;0.129162071;1.7138594
15.7000065;0.180625301;2.3276884
14.800013;0.228175932;2.8354496
14.300013;0.251910198;3.0694832
13.6;0.288542094;3.422612
12.899988;0.333032363;3.848304
11.499994;0.22956839;2.5224325
12.300013;0.226492219;2.560508
13.2000065;0.248150139;2.899561
13.499994;0.267837587;3.165031
13.800013;0.254870905;3.0462925
14.1;0.253739608;3.067898
13.999994;0.268890086;3.2385735
14.6;0.233007709;2.8726915
15.999994;0.195983152;2.5571712
17.1;0.15458937;2.113959
17.800013;0.136292707;1.9225264
18.499994;0.12677329;1.8464672
18.399988;0.109805977;1.5919316
19.300013;0.14329504;2.1677715
19.499994;0.053121744;0.8114668
19.999994;0.047729543;0.7473251
20.700006;0.01453807;0.2358859
20.1;0.000698489;0.010991556
14.6;0.013377568;0.16492856
14.7000065;0.026038474;0.32229052
15.7000065;0.016801166;0.21651385
16.899988;0.036967067;0.50113554
17.1;0.002653709;0.036288595
18.999994;0.007263364;0.10831056
20.399988;0.015770546;0.2519665
18.999994;0.010003067;0.14916474
21.499994;0.00654076;0.11071559
21.999994;0.001002025;0.017432444
14.999994;0.035231559;0.4413104
13.499994;0.008659649;0.10233088
13.399988;0.027453499;0.32319772
13.2000065;0.057913606;0.67670336
12.2000065;0.093692818;1.05539255
12.300013;0.115784601;1.3089518
11.899988;0.126516026;1.4099102
11.7000065;0.167766238;1.8563961
10.6;0.205282273;2.1865355
11.6;0.238013412;2.6244331
13.499994;0.165288209;1.9532072
15.2000065;0.035011485;0.4420907
14.899988;0.064284349;0.8020173
16.1;0.019093517;0.250173
18.300013;0.099750028;1.4394811
17.499994;0.04709469;0.65545325
18.300013;0.02182878;0.3150086
18.899988;0.023984517;0.35595958
19.200006;0.025261565;0.38032026
18.399988;0.025836031;0.37456243
17.399988;0.014332861;0.1985988
16.800013;0.016087198;0.21714263
16.700006;0.013567032;0.18233979
15.6;0.026972912;0.3461708
15.1;0.017222191;0.21659153
13.800013;0.035971203;0.42993846
12.2000065;0.051752861;0.58296447
12.1;0.061740842;0.6929801
11.2000065;0.107508697;1.1689707
10.499994;0.141624136;1.5033759
9.499994;0.170916979;1.7548407
9.1;0.21270443;2.1556114
8.7000065;0.231615864;2.3172691
9.6;0.231691782;2.386654
12.800013;0.180020111;2.0725487
14.1;0.139589826;1.6877434
15.899988;0.170260216;2.212322
17.399988;0.082513355;1.1433205
17.399988;0.145869925;2.021201
16.899988;0.147781418;2.0033648
18.899988;0.139362739;2.0683136
14.999994;0.192892606;2.4161722
18.200006;0.215791141;3.0997713
16.800013;0.215015383;2.9022459
18.6;0.158909163;2.325346
16.899988;0.185497242;2.5146507
15.7000065;0.213551222;2.7519993
14.1;0.259680017;3.1397219
13.399988;0.290325689;3.417874
12.899988;0.329422952;3.806596
12.300013;0.37431283;4.2316288
11.499994;0.437232412;4.804186
11.899988;0.47452445;5.288159
11.999994;0.508908849;5.691599
11.7000065;0.556612903;6.1591297
11.499994;0.601369967;6.607683
11.2000065;0.642586062;6.9870094
10.2000065;0.716519742;7.52947
10.1;0.541876282;5.6752026
10.999994;0.483198683;5.2177116
11.999994;0.490772821;5.488767
14.499994;0.417759396;5.130248
15.2000065;0.361409699;4.5635273
16.399988;0.466159525;6.1854992
17.1;0.424239864;5.8013412
17.499994;0.281379047;3.91617
18.1;0.233312662;3.336158
18.800013;0.272875821;4.030713
18.200006;0.220674416;3.169918
17.200006;0.234710747;3.2236706
16.300013;0.287082608;3.7932476
12.6;0.394707434;4.511045
11.2000065;0.483336758;5.2554493
10.899988;0.557519617;5.99956
11.2000065;0.607256623;6.602863
10.300013;0.698493048;7.364754
10.300013;0.760563697;8.019213
9.899988;0.837171831;8.709643
9.7000065;0.906208219;9.365649
9.6;0.96693231;9.960357
8.7000065;1.056871492;10.573782
8.899988;1.079628748;10.87092
10.6;1.035870531;11.0334305
12.899988;0.912385273;10.542927
14.7000065;0.795525757;9.846599
16.300013;0.68111636;8.99965
16.899988;0.611263053;8.286447
17.1;0.561190625;7.674098
16.899988;0.532631616;7.220498
16.899988;0.506325073;6.8638794
18.899988;0.405553618;6.018912
18.200006;0.212578602;3.0536242
17.399988;0.132455809;1.8353325
15.7000065;0.217058848;2.7972015
15.300013;0.243909788;3.0923235
14.300013;0.238160766;2.9019487
12.7000065;0.219013572;2.5122387
12.7000065;0.240422713;2.7578165
10.499994;0.290916078;3.0881475
9.999994;0.331862816;3.464094
9.7000065;0.372670123;3.8515404
10.300013;0.378523484;3.9910667
8.1;0.502111949;4.9290394
7.499994;0.576939089;5.559029
7.3999877;0.604997368;5.8114986
7.700006;0.601739554;5.833894
10.1;0.533476058;5.587225
14.800013;0.319499277;3.9702877
15.6;0.345848475;4.438625
16.6;0.252435299;3.37821
17.200006;0.19608854;2.693208
17.800013;0.198520982;2.80031
18.200006;0.123864099;1.7792685
18.399988;0.101773145;1.4754742
18.1;0.107121002;1.5317325
16.899988;0.122006275;1.65395
16.399988;0.096668193;1.28269615
16.300013;0.12992037;1.7166492
15.899988;0.145506737;1.890681
16.1;0.191121259;2.5041683
16.300013;0.102465742;1.3538888
13.7000065;0.104018318;1.2385302
13.1;0.085728462;0.99798765
12.499994;0.106341377;1.210938
12.2000065;0.113523304;1.2787709
11.999994;0.132789056;1.485103
11.499994;0.167128231;1.8363577
11.6;0.162717381;1.7941883
11.6;0.165423357;1.8240255
11.7000065;0.250856637;2.7758224
11.800013;0.262256763;2.9122604
12.2000065;0.180155232;2.029339
12.6;0.249283931;2.8490242
12.999994;0.254152958;2.947703
13.499994;0.252565105;2.9845564
13.800013;0.275945559;3.298183
14.399988;0.155701742;1.9046085
14.800013;0.129824756;1.6132795
14.499994;0.150545008;1.8487513
13.999994;0.185508395;2.2343054
13.7000065;0.192906467;2.2969078
13.7000065;0.252480038;3.0062412
13.499994;0.22478764;2.6563107
13.300013;0.267734177;3.1401123
13.2000065;0.151199051;1.7667162
13.2000065;0.152486169;1.7817558
13.1;0.141086312;1.642423
13.1;0.114044824;1.3276259
13.1;0.138986188;1.6179749
13.1;0.152486209;1.7751322
12.999994;0.151836084;1.761017
12.899988;0.145716431;1.6838037
12.7000065;0.1439817;1.6515707
12.7000065;0.155238076;1.7806892
12.899988;0.140961792;1.6288622
13.399988;0.150743156;1.7746315
14.399988;0.12570761;1.5377078
14.499994;0.141830781;1.7417372
14.7000065;0.16566094;2.0504639
14.6;0.107243975;1.3221831
14.800013;0.195226267;2.4259975
14.7000065;0.169041654;2.0923086
13.999994;0.182015958;2.1922417
13.399988;0.109771271;1.2922879
13.300013;0.127953321;1.5006967
13.2000065;0.081056677;0.9471233
12.999994;0.05523812;0.64065976
12.999994;0.104570717;1.2128264
12.800013;0.10636867;1.224609
11.999994;0.058600271;0.6553811
11.300013;0.014318979;0.1562366
10.300013;0.010605582;0.11182288
10.2000065;0.00707118;0.07430673
9.7000065;0.058718663;0.60685654
9.899988;0.083687742;0.870658
9.399988;0.055695771;0.56997137
8.7000065;0.08547495;0.8551593
8.7000065;0.104925754;1.0497606
10.2000065;0.165112024;1.7350618
12.399988;0.171870391;1.9500431
13.999994;0.111792138;1.34645
15.2000065;0.003164195;0.039954346
16.1;0.031477914;0.4124397
18.499994;0.000330367;0.004811837
16.300013;0.001967846;0.02600132
13.1;0.009238971;0.1075533
8.399988;0.008203561;0.081295705
8.2000065;0.009913446;0.09762252
9.800013;0.001276511;0.013236406
9.2000065;0.000841579;0.00855651
15.1;0.023578923;0.29653573
