$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
13.300013;0.006171889;0.07241086
11.399988;0.035463024;0.38922942
10.7000065;0.032441065;0.34610968
10.6;0.004890633;0.05209028
10.499994;0.101589019;1.0790548
11.1;0.082786473;0.8971502
11.7000065;0.119318574;1.3201615
12.499994;0.282376032;3.21149
13.399988;0.108237885;1.2745202
16.1;0.087829069;1.149947
17.399988;0.147921017;2.0453213
13.899988;0.200132108;2.4039488
16.499994;0.090484047;1.2068548
17.300013;0.020428907;0.28183403
13.999994;0.050433253;0.6075629
15.2000065;0.078312793;0.9898749
15.2000065;0.096390666;1.2173884
15.2000065;0.003482847;0.04396544
14.2000065;0.023077188;0.28045373
12.7000065;0.023008345;0.2640029
11.2000065;0.006394104;0.069537723
10.2000065;0.03100579;0.32542455
9.2000065;0.059731383;0.60746846
9.1;0.046227307;0.4681082
8.7000065;0.021144616;0.21141818
8.499994;0.015040984;0.14940965
11.2000065;0.040332625;0.43944006
12.2000065;0.060255673;0.67960916
16.700006;0.00348504;0.046780604
16.1;0.11595354;1.5182699
16.399988;0.182093693;2.4140871
16.800013;0.259945642;3.5128746
16.899988;0.268816391;3.6427643
18.800013;0.207538206;3.0687334
16.899988;0.199922874;2.711777
16.300013;0.151517936;2.006438
16.6;0.178552869;2.3860933
15.499994;0.246205908;3.150709
13.999994;0.285492541;3.4423138
11.7000065;0.367172753;4.059115
10.800013;0.444421681;4.7707188
11.1;0.492000763;5.33286
11.399988;0.529918982;5.8009754
11.2000065;0.577668617;6.2761868
11.2000065;0.609624451;6.6240425
12.1;0.58937937;6.628193
12.300013;0.603550646;6.8231804
13.800013;0.556218677;6.6530716
14.300013;0.528938586;6.440144
14.999994;0.48757355;6.102782
15.7000065;0.431201827;5.5625866
16.999994;0.253579992;3.448082
17.300013;0.330180161;4.553077
17.999994;0.309031419;4.3989235
18.800013;0.263549968;3.893374
19.499994;0.219293028;3.349259
19.800013;0.174664294;2.7087574
19.999994;0.110193875;1.7265053
19.899988;0.057974534;0.9038553
19.700006;0.032175062;0.4958674
18.999994;0.031674796;0.47220283
18.1;0.047095447;0.67419267
17.1;0.062496862;0.8553566
14.999994;0.085873612;1.0742379
14.6;0.116033973;1.4310344
13.800013;0.163024681;1.9448265
13.1;0.058172408;0.6772308
12.399988;0.124403765;1.4140525
11.800013;0.162974504;1.8081257
11.399988;0.220002762;2.40695
12.2000065;0.295877848;3.3353233
13.300013;0.264576852;3.0984953
14.7000065;0.246532504;3.0495998
15.800013;0.217335871;2.8139526
16.999994;0.281321946;3.827931
17.899988;0.26898352;3.8105476
18.800013;0.215639323;3.1875301
19.300013;0.185967299;2.8144548
19.800013;0.147927895;2.2938362
17.399988;0.156869658;2.1729092
17.999994;0.128816801;1.8342396
16.999994;0.103672622;1.4113576
17.800013;0.063521101;0.896413
17.999994;0.049683369;0.70686073
17.300013;0.054151722;0.74690113
17.200006;0.085847466;1.1779669
15.6;0.121745645;1.5624332
13.800013;0.164666415;1.9666126
12.6;0.231113293;2.638536
12.899988;0.280363795;3.2405033
12.899988;0.330388385;3.81853
12.999994;0.372064149;4.3184906
12.2000065;0.424467018;4.7793877
12.499994;0.453299679;5.1638638
13.1;0.470291212;5.477673
12.899988;0.496438788;5.738966
13.999994;0.475354427;5.7207485
14.2000065;0.466059268;5.6576504
15.399988;0.424913032;5.410889
15.7000065;0.41134362;5.3009537
14.6;0.436191061;5.366937
12.7000065;0.503133367;5.7721786
12.899988;0.508725537;5.8909595
13.1;0.511471499;5.952121
14.1;0.472621287;5.7103523
15.399988;0.391681655;4.987761
13.899988;0.390524341;4.686944
12.999994;0.248637723;2.8870316
11.999994;0.285782952;3.1923239
11.1;0.424597469;4.604009
11.1;0.627478407;6.802976
10.1;0.608118996;6.3681114
8.499994;0.664495781;6.608074
8.399988;0.741572953;7.356092
9.300013;0.759306457;7.751649
7.800012;0.868940513;8.441331
7.1;0.938079915;8.9358826
6.8999877;1.007824015;9.5341515
9.800013;0.879370812;9.119017
11.499994;0.966350967;10.6187355
12.7000065;0.739825331;8.485092
13.899988;0.646722986;7.768292
14.7000065;0.593787079;7.3489944
14.800013;0.400112242;4.9666996
14.399988;0.190389584;2.3280466
14.300013;0.261083841;3.1818071
14.499994;0.315742429;3.882006
15.399988;0.318035217;4.050822
15.2000065;0.333958067;4.213459
15.399988;0.292185743;3.728283
15.300013;0.171243278;2.1715977
15.300013;0.007067856;0.089716786
14.7000065;0.004176014;0.05168099
14.2000065;0.111549045;1.3546295
13.499994;0.093723638;1.1084209
12.7000065;0.109548314;1.2580622
10.399988;0.115366174;1.2217398
8.499994;0.146486243;1.4574758
7.800012;0.212238007;2.0634253
7.200006;0.308265943;2.9414824
6.8999877;0.327926652;3.1034113
7.1;0.31136484;2.9662937
11.1;0.182486819;1.9769396
12.300013;0.207006009;2.3426033
13.899988;0.250365502;3.0080853
14.999994;0.278389323;3.4840427
15.800013;0.122284919;1.5811091
15.6;0.306217297;3.9294693
15.7000065;0.303664931;3.914433
16.1;0.172633269;2.2607925
16.300013;0.115586185;1.5292288
16.399988;0.095846964;1.2723159
16.300013;0.14413297;1.9045135
16.800013;0.070217451;0.946481
15.7000065;0.000307591;0.003967724
13.999994;0.104381701;1.261103
11.6;0.001312345;0.014502448
11.2000065;0.015645728;0.1700906
12.7000065;0.007959075;0.09128685
12.800013;0.071142857;0.8185706
13.6;0.092743689;1.1007159
18.6;0.003080977;0.04503266
15.1;0.00777628;0.09787726
15.2000065;0.028872611;0.36428576
15.399988;0.064843713;0.8238428
15.899988;0.091071459;1.183526
16.399988;0.106610947;1.4157021
16.1;0.112787828;1.4776309
16.200006;0.118720314;1.56138525
13.899988;0.163306407;1.959064
12.899988;0.191610746;2.2133423
11.899988;0.229435932;2.5535603
11.6;0.276457027;3.046241
11.499994;0.302575451;3.3262737
11.6;0.337685281;3.7246033
11.300013;0.377222678;4.1165977
10.999994;0.419389211;4.524362
10.899988;0.454051748;4.8852757
10.899988;0.579651766;6.224718
10.999994;0.492538919;5.3194794
11.300013;0.594066053;6.4908195
11.499994;0.514385638;5.643942
11.899988;0.482100771;5.3695747
12.2000065;0.46722043;5.264613
12.6;0.436794768;4.9980457
12.800013;0.616102489;7.090064
13.499994;0.606602597;7.163456
14.2000065;0.423656473;5.1324734
13.7000065;0.435563761;5.186705
13.1;0.405635055;4.7313427
18.399988;0.199659562;2.895369
18.499994;0.112178049;1.633851
18.899988;0.084766697;1.2584297
15.399988;0.166918798;2.1247984
14.399988;0.253328292;3.0964035
14.399988;0.232470669;2.8459208
14.399988;0.255695341;3.1284483
14.7000065;0.243948197;3.0195133
14.999994;0.135560487;1.6964436
14.2000065;0.126916756;1.5423885
13.7000065;0.154689593;1.8430382
13.899988;0.144681039;1.734975
14.2000065;0.108179361;1.314298
14.399988;0.124081055;1.5170876
14.2000065;0.13892828;1.6849926
12.1;0.214445572;2.4051884
11.800013;0.230741311;2.557946
11.800013;0.207449933;2.3046923
12.7000065;0.23037983;2.6379818
14.300013;0.168213448;2.0472403
15.6;0.118648466;1.5197085
16.999994;0.087232507;1.1875913
16.200006;0.11801339;1.5525454
15.399988;0.136014216;1.730874
12.899988;0.101789583;1.175039
14.499994;0.049529963;0.60756416
13.1;0.003992276;0.046450624
12.499994;0.084950344;0.9676457
11.999994;0.168912193;1.8874994
11.999994;0.214532158;2.399728
11.800013;0.155334393;1.7270823
11.6;0.233135011;2.5720854
11.399988;0.268586371;2.9396698
11.300013;0.283546403;3.094581
11.1;0.253735336;2.7487509
11.1;0.180737196;1.958418
11.6;0.177446232;1.9559843
12.399988;0.267391651;3.0333506
12.899988;0.263006978;3.039754
13.800013;0.127520282;1.5227097
14.399988;0.191859853;2.3446255
15.499994;0.107858177;1.3767694
16.399988;0.131288432;1.7394035
17.399988;0.145964321;2.0201504
17.700006;0.106938245;1.5019209
18.899988;0.040461775;0.59998865
19.200006;0.022071468;0.33245592
16.200006;0.050892806;0.66964774
15.800013;0.078178906;1.00973425
16.800013;0.091425638;1.2348241
15.800013;0.028976951;0.3752556
15.499994;0.104627488;1.3360365
14.300013;0.073334615;0.8939296
13.899988;0.117329075;1.4065684
13.6;0.103972086;1.2334055
14.1;0.105334655;1.27203045
13.899988;0.105607451;1.2649099
13.7000065;0.1075465;1.2800701
13.999994;0.122433176;1.4744383
14.1;0.107897416;1.3040619
14.399988;0.161311169;1.9709871
16.700006;0.14370502;1.9306437
17.6;0.01318086;0.18431478
17.700006;0.032748917;0.45986032
18.700006;0.036632575;0.53866196
18.300013;0.061078319;0.8808483
16.800013;0.044672021;0.6036532
15.499994;0.115798956;1.4784316
15.499994;0.068867616;0.8806515
15.800013;0.060646438;0.7856589
16.1;0.034681352;0.45462213
16.300013;0.082454936;1.0892729
15.999994;0.041568977;0.5421139
15.800013;0.049840683;0.64558306
15.300013;0.035473598;0.4491263
15.1;0.068562631;0.8614632
14.399988;0.118180822;1.4450864
13.999994;0.11273186;1.3593781
13.899988;0.104108097;1.2495516
13.7000065;0.148900713;1.7712938
12.800013;0.190483722;2.192363
12.899988;0.211753406;2.4454437
12.899988;0.22873864;2.6413567
12.899988;0.233669679;2.702666
12.800013;0.194422364;2.2354185
13.2000065;0.195054017;2.2826612
13.499994;0.230008898;2.7201668
13.7000065;0.226386129;2.698362
13.7000065;0.247816019;2.9493988
14.399988;0.196325463;2.4011898
15.499994;0.337889488;4.3128487
15.800013;0.33837299;4.376376
16.200006;0.166333684;2.1895815
16.499994;0.092290007;1.2313401
17.200006;0.064633274;0.886774
18.399988;0.012595238;0.18257523
18.399988;0.036622653;0.53023343
18.200006;0.047080292;0.6766766
17.800013;0.040912153;0.576701
16.800013;0.025497682;0.34409952
15.399988;0.049760978;0.6331665
13.800013;0.054272735;0.64819326
12.800013;0.10090746;1.16172695
12.1;0.129669687;1.4551138
12.1;0.13471669;1.5115234
12.499994;0.138992904;1.5816452
12.999994;0.149964636;1.7398441
14.6;0.134042668;1.6551952
15.2000065;0.10862595;1.3718058
16.1;0.064505627;0.8459922
18.800013;0.05084136;0.7499895
20.499994;0.052014443;0.8354246
21.399988;0.025661477;0.4315827
22.399988;0.007396233;0.13141202
23.200006;0.009299666;0.17322195
22.499994;0.005055469;0.090567267
23.300013;0.000682625;0.012811904
14.499994;0.035183362;0.4317456
16.200006;0.041634958;0.5480137
18.1;0.029199289;0.41801524
20.399988;0.008792483;0.14039744
21.6;0.005767412;0.097930944
21.399988;0.000734551;0.012377726
22.1;0.012182009;0.21322687
10.800013;0.036516399;0.39232278
10.999994;0.112629342;1.2162599
13.1;0.133082336;1.5503877
16.1;0.174504961;2.2851208
18.6;0.133856929;1.9594336
20.499994;0.085506909;1.3735621
20.800013;0.022372665;0.36423552
21.200006;0.012648153;0.21108603
21.700006;0.039232348;0.6721751
14.1;0.010599327;0.12812698
15.7000065;0.021321515;0.27490544
17.200006;0.013451041;0.18466088
19.499994;0.025921192;0.39596677
21.300013;0.00076917;0.012875178
12.399988;0.053707134;0.61042027
14.499994;0.063001174;0.7734248
17.200006;0.049568976;0.68099422
19.300013;0.036865984;0.5574376
22.399988;0.000508597;0.009044196
23.399988;0.000207697;0.003916289
13.6;0.030988201;0.3677164
13.499994;0.070247001;0.8306766
13.300013;0.064635703;0.7582428
13.499994;0.112661763;1.3309083
13.1;0.152374085;1.774832
15.7000065;0.168423175;2.171856
17.300013;0.159228786;2.1972338
17.1;0.187174604;2.5575294
16.499994;0.196397306;2.6177914
15.499994;0.087069401;1.1141634
15.399988;0.097571969;1.2413489
14.800013;0.131037042;1.6316168
15.399988;0.147693188;1.8791386
15.6;0.154211066;1.9792088
15.800013;0.157892437;2.041826
15.800013;0.15208039;1.9683548
15.800013;0.122382421;1.5809963
15.800013;0.145831026;1.8860794
15.899988;0.133619874;1.7344093
15.399988;0.100293685;1.2768709
16.399988;0.113942465;1.5133499
16.499994;0.115922989;1.5456911
15.7000065;0.101814;1.3090791
16.999994;0.101998691;1.3914508
18.1;0.091334935;1.3063756
16.6;0.101563074;1.3581546
16.499994;0.07555306;1.006936
17.300013;0.054880447;0.75721245
18.700006;0.051846488;0.761754
17.1;0.033439195;0.45735674
16.1;0.037066109;0.48537645
16.700006;0.058434319;0.7850482
16.499994;0.068702025;0.9148889
15.899988;0.068706292;0.8915284
14.300013;0.108436374;1.3214635
14.499994;0.120015201;1.4746598
14.399988;0.125851534;1.5402277
13.999994;0.168806517;2.0347412
13.7000065;0.194158333;2.3125319
13.1;0.22589125;2.6283176
13.300013;0.2341002;2.7478458
13.399988;0.256392215;3.014465
13.7000065;0.262190997;3.1191744
14.1;0.246312913;2.9753529
15.1;0.217050234;2.7325144
16.399988;0.203261405;2.699524
17.300013;0.183448462;2.5318827
17.700006;0.146723426;2.0624949
18.200006;0.2026433;2.9084547
18.999994;0.150025497;2.2379124
18.499994;0.081374761;1.1850904
19.399988;0.053309648;0.8110413
18.6;0.054551764;0.79817753
17.200006;0.041520125;0.5700542
16.700006;0.046519055;0.62553625
15.499994;0.060570983;0.7748457
15.800013;0.067559242;0.8736629
16.1;0.071176441;0.9325355
15.999994;0.056032548;0.7303665
15.6;0.030231727;0.38806899
14.399988;0.061243569;0.74959383
13.899988;0.070320681;0.8439249
14.499994;0.070060084;0.8587582
15.300013;0.060291518;0.76412764
15.399988;0.077520838;0.9847174
16.399988;0.067221183;0.8931324
17.300013;0.032821225;0.45230303
18.399988;0.016033924;0.23273423
18.200006;0.026996471;0.38814714
18.399988;0.019895895;0.2881954
18.999994;0.012077517;0.17990329
18.700006;0.009668266;0.14218942
18.899988;0.00083951;0.012449282
13.899988;0.01287898;0.15432214
14.399988;0.023882604;0.2922044
14.7000065;0.027031559;0.3347593
14.899988;0.026658076;0.33280528
15.300013;0.039793195;0.5035678
15.499994;0.021462466;0.2741252
15.999994;0.011678771;0.15225538
16.700006;0.027315074;0.36714747
16.899988;0.020190281;0.27383096
16.300013;0.030865608;0.40841475
15.899988;0.038391029;0.49860764
15.499994;0.044898395;0.5736011
14.2000065;0.052598086;0.63911767
14.2000065;0.025963438;0.31522336
15.800013;0.009187423;0.11903046
15.399988;0.049895495;0.6353288
15.7000065;0.041265739;0.53119526
15.2000065;0.04726345;0.5960343
15.499994;0.044786764;0.57159696
15.6;0.040902053;0.52527056
15.499994;0.039999371;0.5118393
15.499994;0.033911138;0.43420753
15.2000065;0.041333258;0.5223374
14.899988;0.05168362;0.6455278
14.999994;0.041888172;0.52439957
14.800013;0.050665993;0.6289082
14.499994;0.049824607;0.61236386
13.6;0.064954199;0.77077827
13.2000065;0.06531813;0.7633016
13.1;0.091706014;1.0679701
13.6;0.044303297;0.525677
14.300013;0.066893502;0.8160885
15.1;0.062695913;0.78946114
15.800013;0.044703702;0.5787715
16.499994;0.045836612;0.611292
18.1;0.020181646;0.28872123
17.999994;0.011524604;0.16396974
17.6;0.023121472;0.3234704
17.800013;0.016406122;0.23111336
16.200006;0.031134485;0.41006765
14.999994;0.042143106;0.52728033
14.899988;0.045322073;0.56559706
15.899988;0.041385808;0.53732224
16.200006;0.025531657;0.33611257
16.300013;0.022223544;0.29363208
16.1;0.026400085;0.34537892
15.800013;0.030515793;0.39503624
15.6;0.035288905;0.45264764
15.499994;0.034510236;0.4414694
15.499994;0.031783239;0.4062421
15.300013;0.03196347;0.405391
15.2000065;0.036052817;0.454822
15.1;0.03837843;0.48238635
15.999994;0.024012388;0.3131739
15.7000065;0.017811236;0.22971883
16.200006;0.026194345;0.34520767
17.1;0.001547182;0.021140884
17.499994;0.024243904;0.33776927
17.6;0.012623866;0.17611369
17.6;0.018276989;0.25521836
17.499994;0.022226241;0.30905566
17.499994;0.002998791;0.041682422
14.7000065;0.00563284;0.06973807
14.6;0.00305364;0.03767126
14.399988;0.00686724;0.08399734
13.899988;0.021666506;0.25966084
13.399988;0.032845788;0.38707058
13.2000065;0.043059982;0.5028592
13.399988;0.028341398;0.3333515
13.300013;0.040562513;0.47565513
14.1;0.037018846;0.4471936
13.999994;0.054424911;0.6552439
14.2000065;0.050229056;0.60986114
13.499994;0.021738406;0.256968
14.499994;0.030093995;0.3692481
15.1;0.034518818;0.434566
16.300013;0.068516622;0.90574665
16.999994;0.152949266;2.0865767
16.200006;0.075249654;0.9912217
15.999994;0.078198387;1.0214443
15.300013;0.029940626;0.37908688
16.399988;0.003970389;0.05272189
15.300013;0.022473894;0.28491278
14.999994;0.024695502;0.3091725
14.6;0.048102542;0.5931392
13.800013;0.064842524;0.77571883
13.1;0.082136711;0.9566339
12.7000065;0.095444507;1.0938938
12.800013;0.09457576;1.0896132
12.300013;0.115065716;1.3000302
12.399988;0.150194537;1.7044624
11.999994;0.146569877;1.6387503
11.899988;0.157181496;1.7512827
13.2000065;0.124456644;1.4553066
14.300013;0.102360385;1.2460011
15.399988;0.040369767;0.5148514
14.999994;0.02336576;0.29216883
15.2000065;0.020926939;0.26409357
17.999994;0.002599379;0.03699623
18.200006;0.004230077;0.06076038
12.999994;0.003434487;0.039822218
12.300013;0.055971032;0.63214626
12.399988;0.01465451;0.16632758
12.399988;0.061300974;0.6951632
11.899988;0.095391615;1.0637234
11.899988;0.091181402;1.015095
11.2000065;0.096814034;1.0544184
10.499994;0.112216636;1.190185
12.2000065;0.107025387;1.2058291
13.399988;0.119050755;1.4025943
11.7000065;0.116969921;1.2936083
14.6;0.054825004;0.67647524
15.899988;0.074051989;0.9610814
15.499994;0.13966165;1.7875868
15.899988;0.058333744;0.7579855
16.499994;0.029371524;0.39116745
16.499994;0.035508142;0.47302914
16.800013;0.011101038;0.14995629
17.1;0.028285285;0.38657544
16.499994;0.014276186;0.19010116
13.6;0.037598465;0.44588866
14.399988;0.040442616;0.4941531
14.999994;0.00542583;0.06808247
14.999994;0.003729984;0.046696413
13.899988;0.034456765;0.41374435
13.1;0.085716608;0.9980499
12.499994;0.039362621;0.44781003
12.399988;0.047762281;0.5419082
12.2000065;0.069976912;0.78883934
12.2000065;0.100486554;1.1317157
12.7000065;0.099828621;1.1464129
11.999994;0.116315575;1.30213785
13.300013;0.100688465;1.18196125
14.2000065;0.115202128;1.3976616
14.1;0.104443105;1.2614874
15.399988;0.026711284;0.33982592
16.200006;0.038269443;0.5036274
16.6;0.107961276;1.4455449
16.6;0.042446688;0.56686015
17.300013;0.04342084;0.59899287
18.1;0.044784784;0.6404785
19.499994;0.014742002;0.22513313
18.700006;0.009742393;0.1434087
17.1;0.003057756;0.041851366
16.399988;0.02734794;0.3634499
15.300013;0.004118775;0.052284044
14.800013;0.006641499;0.082444865
14.499994;0.004639631;0.05696263
14.1;0.02503322;0.30256991
13.6;0.026967684;0.32003365
13.800013;0.036843377;0.4406525
13.899988;0.03538139;0.42416754
13.7000065;0.047919388;0.5706059
13.499994;0.05151194;0.60753756
13.300013;0.087573695;1.0285243
13.300013;0.091715816;1.0751582
12.999994;0.051544482;0.5978524
13.499994;0.088064602;1.0403488
14.1;0.156268526;1.8914755
14.399988;0.146418228;1.78618
14.800013;0.138096919;1.716047
15.800013;0.134181994;1.736151
14.300013;0.267707775;3.2605564
14.6;0.276028625;3.408713
15.2000065;0.130035793;1.6405687
15.1;0.053300271;0.6708161
15.300013;0.058088647;0.7367076
14.6;0.053096477;0.6554038
14.399988;0.068792441;0.8409599
13.6;0.091303735;1.0822609
13.300013;0.070828975;0.8315878
12.6;0.079084425;0.9042109
12.499994;0.0496407;0.56443543
11.999994;0.097091666;1.085305
11.1;0.12276255;1.3307032
10.899988;0.130704879;1.4076655
10.800013;0.106655051;1.1430586
12.1;0.104309511;1.1675028
13.800013;0.055589504;0.66475525
15.399988;0.073177099;0.9304312
16.6;0.004632588;0.06187569
18.6;0.025059571;0.3669871
17.800013;0.015168654;0.21399333
19.499994;0.004582103;0.070102775
19.6;0.001741061;0.026690474
16.6;0.00636071;0.08510336
15.499994;0.014168472;0.18105303
14.800013;0.027969302;0.3477718
13.800013;0.031642305;0.3782147
13.1;0.03934362;0.458283
12.899988;0.023514722;0.27190385
12.499994;0.014795713;0.1685225
12.999994;0.026818333;0.31080387
13.999994;0.025857589;0.31187685
14.899988;0.077321233;0.9644049
14.399988;0.100036474;1.22302475
16.399988;0.107084237;1.4202657
15.999994;0.189291762;2.4715624
17.800013;0.073741381;1.0400287
14.800013;0.100394874;1.2467994
16.700006;0.071328655;0.9601807
18.800013;0.048082884;0.70966105
16.700006;0.059112716;0.7944971
15.899988;0.072431519;0.9417466
13.800013;0.048861252;0.58309145
14.800013;0.002198639;0.027343124
13.899988;0.057775449;0.6925551
13.399988;0.045683952;0.5381736
13.2000065;0.049324497;0.57695274
10.499994;0.075725128;0.8045047
9.899988;0.111611309;1.1614446
9.899988;0.103637933;1.0779739
9.399988;0.133881153;1.3693371
8.800013;0.181208536;1.8213284
9.499994;0.188811388;1.9372673
10.999994;0.144991279;1.5641
12.7000065;0.187318517;2.1500439
14.499994;0.092606566;1.1363773
15.899988;0.053518249;0.69477086
17.6;0.051443168;0.7181763
17.800013;0.060376096;0.851263
16.700006;0.03891458;0.5229673
17.999994;0.015955514;0.22716506
17.899988;0.02665899;0.3780935
18.499994;0.013612407;0.19836631
19.200006;0.002357733;0.035489866
19.300013;0.003074998;0.04650982
18.800013;0.029370059;0.43404408
17.700006;0.044529327;0.62607007
16.800013;0.076880788;1.0378511
15.7000065;0.10808815;1.3922881
14.499994;0.129725325;1.5915622
13.899988;0.160033363;1.9174345
12.899988;0.206129334;2.383416
11.999994;0.113116252;1.2657843
11.2000065;0.150376442;1.6359875
10.399988;0.213716055;2.2607063
10.300013;0.262654639;2.7731043
11.899988;0.228626019;2.5466549
14.300013;0.208520165;2.5431082
17.1;0.160958758;2.2009766
19.200006;0.095565934;1.4379346
19.300013;0.078406943;1.1868158
20.499994;0.044649084;0.71729965
21.200006;0.035401016;0.58987355
20.999994;0.036463093;0.60101595
22.1;0.016143451;0.28240995
20.999994;0.046972366;0.7759499
11.800013;0.001711679;0.018985882
12.7000065;0.033594063;0.38532896
15.7000065;0.021177695;0.27263994
17.800013;0.003715002;0.05242708
20.200006;0.006623031;0.10477681
14.2000065;0.000835103;0.010133851
15.399988;0.006284759;0.08003603
17.999994;0.004098508;0.058290875
14.499994;0.012439131;0.15257894
13.300013;0.026848216;0.31471672
12.999994;0.028843567;0.33449214
12.7000065;0.032525903;0.37271445
12.399988;0.071984807;0.8167326
12.800013;0.087964905;1.0110906
12.300013;0.127362016;1.4382902
11.999994;0.150132831;1.6801537
11.999994;0.154134644;1.7248276
12.7000065;0.168520912;1.9323269
13.499994;0.185621842;2.1913506
15.300013;0.134397562;1.7022346
16.700006;0.088668396;1.1912698
15.800013;0.092866081;1.2024374
16.999994;0.079994107;1.0901054
16.700006;0.080195633;1.07731
15.300013;0.099045728;1.2543284
16.1;0.088426677;1.15890875
15.2000065;0.115513647;1.4574423
15.6;0.202766323;2.6010143
15.1;0.128286083;1.6154133
13.800013;0.132022504;1.5792224
13.899988;0.149353929;1.7922314
13.499994;0.180524319;2.1306526
12.899988;0.211302849;2.4421719
11.899988;0.239890796;2.6760942
11.7000065;0.238788011;2.6413277
12.499994;0.216334083;2.4666433
12.499994;0.244355625;2.7859896
12.7000065;0.286065567;3.286602
13.899988;0.275626916;3.3079605
13.499994;0.281110075;3.323741
13.1;0.274947261;3.20507
11.300013;0.329851963;3.6006084
13.499994;0.336549179;3.9750847
14.1;0.296283423;3.5807446
12.7000065;0.360931704;4.141085
13.999994;0.303799988;3.6545124
15.300013;0.269383155;3.4148098
14.999994;0.264305254;3.3141647
15.1;0.252178738;3.1648191
15.399988;0.23836932;3.0388231
14.999994;0.252812586;3.1701347
15.6;0.227303365;2.9159302
15.999994;0.135873196;1.7737846
17.6;0.098198679;1.3728129
15.800013;0.271839026;3.5217663
14.499994;0.316746157;3.893428
14.300013;0.334973997;4.076127
14.2000065;0.203692679;2.4737312
13.7000065;0.215537946;2.5658718
13.399988;0.219418119;2.583316
13.499994;0.227562444;2.6872246
13.499994;0.254835317;3.0164267
13.6;0.283933263;3.371299
13.7000065;0.277061102;3.2965862
13.899988;0.267497035;3.205347
13.999994;0.262158739;3.156333
14.2000065;0.286389325;3.477526
14.399988;0.104671133;1.2806755
16.499994;0.003793217;0.05059357
18.499994;0.000989355;0.014424704
15.499994;0.026994239;0.34498959
14.6;0.061998995;0.7645958
12.899988;0.02352167;0.27163029
13.2000065;0.064138031;0.7492647
12.899988;0.065732847;0.75888214
12.1;0.099238262;1.115046
12.2000065;0.124422949;1.4011534
11.899988;0.145309973;1.621606
12.399988;0.123995277;1.408912
13.2000065;0.12310907;1.4383814
14.800013;0.111032936;1.3784282
16.6;0.103692815;1.3848939
17.800013;0.049703931;0.70012817
20.399988;0.034841506;0.5568716
16.800013;0.002009721;0.02716912
16.499994;0.019203106;0.25598547
16.300013;0.03494251;0.4619192
16.1;0.051374239;0.67204022
16.1;0.065790835;0.8618844
15.999994;0.078110997;1.0183919
15.999994;0.092466195;1.207448
16.300013;0.105824837;1.3997076
16.1;0.117697781;1.5390716
16.399988;0.122720166;1.628347
17.499994;0.106539692;1.484389
16.899988;0.113928308;1.5441667
16.899988;0.108481076;1.4716259
17.6;0.091046046;1.2732438
18.899988;0.074004767;1.0986808
18.300013;0.066839599;0.9643038
19.499994;0.023470578;0.35810943
13.499994;0.033085053;0.39046307
13.2000065;0.058773292;0.6872378
13.499994;0.06697798;0.791322
13.899988;0.083509942;1.001989
13.6;0.085904588;1.0205474
15.399988;0.072842718;0.9272454
15.7000065;0.066703374;0.8598335
16.700006;0.046721973;0.62723026
16.700006;0.029084178;0.3908067
16.700006;0.064241022;0.8638982
17.499994;0.031468279;0.4373158
16.999994;0.029035594;0.39540188
18.700006;0.025943661;0.38145747
17.899988;0.004859631;0.068862116
18.399988;0.001027077;0.014905031
17.200006;0.016524702;0.2269906
15.999994;0.021453723;0.27994897
14.999994;0.050030536;0.6260404
14.399988;0.004526689;0.05542307
14.6;0.001860499;0.02298869
14.499994;0.006032887;0.07412205
13.899988;0.012384876;0.14860675
13.1;0.025378616;0.2952372
12.6;0.038750074;0.4420956
12.7000065;0.026669735;0.30571365
15.2000065;0.005223687;0.06587164
16.6;0.029553912;0.39615028
17.700006;0.021114788;0.29647393
18.800013;0.003345884;0.049464944
19.899988;0.000289175;0.004500383
21.200006;0.004466884;0.07440939
17.700006;0.002316964;0.03253764
13.300013;0.145247311;1.7024532
15.2000065;0.143805568;1.814837
16.899988;0.121607001;1.6493845
18.399988;0.09703115;1.4081196
19.6;0.070673944;1.0844562
20.899988;0.042231223;0.6929949
20.399988;0.026472933;0.4230089
20.499994;0.009782229;0.15707381
19.800013;0.002746107;0.042562857
15.6;0.00172756;0.022219867
15.999994;0.013575029;0.17698119
16.999994;0.0186948;0.25466003
17.1;0.032122049;0.4390358
16.899988;0.03929831;0.53229485
16.499994;0.047067066;0.627187
16.399988;0.056448477;0.74911685
16.399988;0.066040213;0.8787414
16.1;0.080051318;1.0486882
15.499994;0.09960692;1.2717603
15.7000065;0.113560643;1.46382
15.7000065;0.129070505;1.6600044
15.7000065;0.139387955;1.7961113
15.800013;0.141595517;1.8322868
16.1;0.151828084;1.9908434
16.899988;0.142722449;1.9365887
16.1;0.143740658;1.8824549
15.800013;0.16641844;2.1531588
15.6;0.176826042;2.2677227
15.6;0.181664192;2.3289616
16.300013;0.165783538;2.1911627
17.800013;0.142664024;2.009944
18.6;0.123629266;1.8083704
20.6;0.079710154;1.2854349
19.700006;0.045647571;0.7045354
19.499994;0.011251722;0.17217348
16.300013;0.031082628;0.41064835
15.800013;0.00040162;0.005197083
15.300013;0.005315185;0.0674008
14.499994;0.040313685;0.49485607
14.399988;0.075683646;0.9256159
13.800013;0.111920289;1.3381754
13.800013;0.13890057;1.6618355
