;delta_reaTZon_y
1300.0;0.080459414
1301.0;0.127511732
1302.0;0.151684613
1303.0;0.157781531
1304.0;0.097755731
1305.0;0.12913418
1306.0;0.10973949
1307.0;0.075435388
1308.0;0.025938859
1309.0;-0.024604498
1310.0;-0.062916312
1311.0;-0.032644531
1312.0;0.175039845
1313.0;0.259691818
1314.0;0.290652939
1315.0;0.302554443
1316.0;0.307883388
1317.0;0.195376181
1318.0;0.065566131
1319.0;0.026851838
1320.0;0.006984063
1321.0;-0.051425824
1322.0;-0.090464868
1323.0;-0.13457746
1324.0;-0.266203763
1325.0;-0.329604408
1326.0;-0.28943452
1327.0;-0.240898313
1328.0;-0.203028433
1329.0;-0.182006587
1330.0;-0.105409455
1331.0;-0.143787964
1332.0;-0.086464037
1333.0;-0.084018303
1334.0;-0.06706299
1335.0;-0.03152331
1336.0;0.008796431
1337.0;0.047965378
1338.0;0.073668143
