;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y
1917;308.31116;95.73506;0.11111111;303.66147
1918;308.31116;95.73506;0.11111111;305.2547
1919;308.31116;95.73506;0.11111111;306.8479
1920;308.31116;95.73506;0.22222222;292.50903
1921;308.31116;95.73506;0.22222222;294.10223
1922;308.31116;95.73506;0.22222222;295.69547
1923;308.31116;95.73506;0.22222222;297.28867
1924;308.31116;95.73506;0.22222222;298.88187
1925;308.31116;95.73506;0.22222222;300.47507
1926;308.31116;95.73506;0.22222222;302.06827
1927;308.31116;95.73506;0.22222222;303.66147
1928;308.31116;95.73506;0.22222222;305.2547
1929;308.31116;95.73506;0.22222222;306.8479
1930;308.31116;95.73506;0.33333334;292.50903
1931;308.31116;95.73506;0.33333334;294.10223
1932;308.31116;95.73506;0.33333334;295.69547
1933;308.31116;95.73506;0.33333334;297.28867
1934;308.31116;95.73506;0.33333334;298.88187
1935;308.31116;95.73506;0.33333334;300.47507
1936;308.31116;95.73506;0.33333334;302.06827
1937;308.31116;95.73506;0.33333334;303.66147
1938;308.31116;95.73506;0.33333334;305.2547
1939;308.31116;95.73506;0.33333334;306.8479
1940;308.31116;95.73506;0.44444445;292.50903
1941;308.31116;95.73506;0.44444445;294.10223
1942;308.31116;95.73506;0.44444445;295.69547
1943;308.31116;95.73506;0.44444445;297.28867
1944;308.31116;95.73506;0.44444445;298.88187
1945;308.31116;95.73506;0.44444445;300.47507
1946;308.31116;95.73506;0.44444445;302.06827
1947;308.31116;95.73506;0.44444445;303.66147
1948;308.31116;95.73506;0.44444445;305.2547
1949;308.31116;95.73506;0.44444445;306.8479
1950;308.31116;95.73506;0.5555556;292.50903
1951;308.31116;95.73506;0.5555556;294.10223
1952;308.31116;95.73506;0.5555556;295.69547
1953;308.31116;95.73506;0.5555556;297.28867
1954;308.31116;95.73506;0.5555556;298.88187
1955;308.31116;95.73506;0.5555556;300.47507
1956;308.31116;95.73506;0.5555556;302.06827
1957;308.31116;95.73506;0.5555556;303.66147
1958;308.31116;95.73506;0.5555556;305.2547
1959;308.31116;95.73506;0.5555556;306.8479
1960;308.31116;95.73506;0.6666667;292.50903
1961;308.31116;95.73506;0.6666667;294.10223
1962;308.31116;95.73506;0.6666667;295.69547
1963;308.31116;95.73506;0.6666667;297.28867
1964;308.31116;95.73506;0.6666667;298.88187
1965;308.31116;95.73506;0.6666667;300.47507
1966;308.31116;95.73506;0.6666667;302.06827
1967;308.31116;95.73506;0.6666667;303.66147
1968;308.31116;95.73506;0.6666667;305.2547
1969;308.31116;95.73506;0.6666667;306.8479
1970;308.31116;95.73506;0.7777778;292.50903
1971;308.31116;95.73506;0.7777778;294.10223
1972;308.31116;95.73506;0.7777778;295.69547
1973;308.31116;95.73506;0.7777778;297.28867
1974;308.31116;95.73506;0.7777778;298.88187
1975;308.31116;95.73506;0.7777778;300.47507
1976;308.31116;95.73506;0.7777778;302.06827
1977;308.31116;95.73506;0.7777778;303.66147
1978;308.31116;95.73506;0.7777778;305.2547
1979;308.31116;95.73506;0.7777778;306.8479
1980;308.31116;95.73506;0.8888889;292.50903
1981;308.31116;95.73506;0.8888889;294.10223
1982;308.31116;95.73506;0.8888889;295.69547
1983;308.31116;95.73506;0.8888889;297.28867
1984;308.31116;95.73506;0.8888889;298.88187
1985;308.31116;95.73506;0.8888889;300.47507
1986;308.31116;95.73506;0.8888889;302.06827
1987;308.31116;95.73506;0.8888889;303.66147
1988;308.31116;95.73506;0.8888889;305.2547
1989;308.31116;95.73506;0.8888889;306.8479
1990;308.31116;95.73506;1.0;292.50903
1991;308.31116;95.73506;1.0;294.10223
1992;308.31116;95.73506;1.0;295.69547
1993;308.31116;95.73506;1.0;297.28867
1994;308.31116;95.73506;1.0;298.88187
1995;308.31116;95.73506;1.0;300.47507
1996;308.31116;95.73506;1.0;302.06827
1997;308.31116;95.73506;1.0;303.66147
1998;308.31116;95.73506;1.0;305.2547
1999;308.31116;95.73506;1.0;306.8479
2000;264.05;191.47012;0.0;292.50903
2001;264.05;191.47012;0.0;294.10223
2002;264.05;191.47012;0.0;295.69547
2003;264.05;191.47012;0.0;297.28867
2004;264.05;191.47012;0.0;298.88187
2005;264.05;191.47012;0.0;300.47507
2006;264.05;191.47012;0.0;302.06827
2007;264.05;191.47012;0.0;303.66147
2008;264.05;191.47012;0.0;305.2547
2009;264.05;191.47012;0.0;306.8479
2010;264.05;191.47012;0.11111111;292.50903
2011;264.05;191.47012;0.11111111;294.10223
2012;264.05;191.47012;0.11111111;295.69547
2013;264.05;191.47012;0.11111111;297.28867
2014;264.05;191.47012;0.11111111;298.88187
2015;264.05;191.47012;0.11111111;300.47507
2016;264.05;191.47012;0.11111111;302.06827
2017;264.05;191.47012;0.11111111;303.66147
2018;264.05;191.47012;0.11111111;305.2547
2019;264.05;191.47012;0.11111111;306.8479
2020;264.05;191.47012;0.22222222;292.50903
2021;264.05;191.47012;0.22222222;294.10223
2022;264.05;191.47012;0.22222222;295.69547
2023;264.05;191.47012;0.22222222;297.28867
2024;264.05;191.47012;0.22222222;298.88187
2025;264.05;191.47012;0.22222222;300.47507
2026;264.05;191.47012;0.22222222;302.06827
2027;264.05;191.47012;0.22222222;303.66147
2028;264.05;191.47012;0.22222222;305.2547
2029;264.05;191.47012;0.22222222;306.8479
2030;264.05;191.47012;0.33333334;292.50903
2031;264.05;191.47012;0.33333334;294.10223
2032;264.05;191.47012;0.33333334;295.69547
2033;264.05;191.47012;0.33333334;297.28867
2034;264.05;191.47012;0.33333334;298.88187
2035;264.05;191.47012;0.33333334;300.47507
2036;264.05;191.47012;0.33333334;302.06827
2037;264.05;191.47012;0.33333334;303.66147
2038;264.05;191.47012;0.33333334;305.2547
2039;264.05;191.47012;0.33333334;306.8479
2040;264.05;191.47012;0.44444445;292.50903
2041;264.05;191.47012;0.44444445;294.10223
2042;264.05;191.47012;0.44444445;295.69547
2043;264.05;191.47012;0.44444445;297.28867
2044;264.05;191.47012;0.44444445;298.88187
2045;264.05;191.47012;0.44444445;300.47507
2046;264.05;191.47012;0.44444445;302.06827
2047;264.05;191.47012;0.44444445;303.66147
2048;264.05;191.47012;0.44444445;305.2547
2049;264.05;191.47012;0.44444445;306.8479
2050;264.05;191.47012;0.5555556;292.50903
2051;264.05;191.47012;0.5555556;294.10223
2052;264.05;191.47012;0.5555556;295.69547
2053;264.05;191.47012;0.5555556;297.28867
2054;264.05;191.47012;0.5555556;298.88187
2055;264.05;191.47012;0.5555556;300.47507
2056;264.05;191.47012;0.5555556;302.06827
2057;264.05;191.47012;0.5555556;303.66147
2058;264.05;191.47012;0.5555556;305.2547
2059;264.05;191.47012;0.5555556;306.8479
2060;264.05;191.47012;0.6666667;292.50903
2061;264.05;191.47012;0.6666667;294.10223
2062;264.05;191.47012;0.6666667;295.69547
2063;264.05;191.47012;0.6666667;297.28867
2064;264.05;191.47012;0.6666667;298.88187
2065;264.05;191.47012;0.6666667;300.47507
2066;264.05;191.47012;0.6666667;302.06827
2067;264.05;191.47012;0.6666667;303.66147
2068;264.05;191.47012;0.6666667;305.2547
2069;264.05;191.47012;0.6666667;306.8479
2070;264.05;191.47012;0.7777778;292.50903
2071;264.05;191.47012;0.7777778;294.10223
2072;264.05;191.47012;0.7777778;295.69547
2073;264.05;191.47012;0.7777778;297.28867
2074;264.05;191.47012;0.7777778;298.88187
2075;264.05;191.47012;0.7777778;300.47507
2076;264.05;191.47012;0.7777778;302.06827
2077;264.05;191.47012;0.7777778;303.66147
2078;264.05;191.47012;0.7777778;305.2547
2079;264.05;191.47012;0.7777778;306.8479
2080;264.05;191.47012;0.8888889;292.50903
2081;264.05;191.47012;0.8888889;294.10223
2082;264.05;191.47012;0.8888889;295.69547
2083;264.05;191.47012;0.8888889;297.28867
2084;264.05;191.47012;0.8888889;298.88187
2085;264.05;191.47012;0.8888889;300.47507
2086;264.05;191.47012;0.8888889;302.06827
2087;264.05;191.47012;0.8888889;303.66147
2088;264.05;191.47012;0.8888889;305.2547
2089;264.05;191.47012;0.8888889;306.8479
2090;264.05;191.47012;1.0;292.50903
2091;264.05;191.47012;1.0;294.10223
2092;264.05;191.47012;1.0;295.69547
2093;264.05;191.47012;1.0;297.28867
2094;264.05;191.47012;1.0;298.88187
2095;264.05;191.47012;1.0;300.47507
2096;264.05;191.47012;1.0;302.06827
2097;264.05;191.47012;1.0;303.66147
2098;264.05;191.47012;1.0;305.2547
2099;264.05;191.47012;1.0;306.8479
2100;268.9679;191.47012;0.0;292.50903
2101;268.9679;191.47012;0.0;294.10223
2102;268.9679;191.47012;0.0;295.69547
2103;268.9679;191.47012;0.0;297.28867
2104;268.9679;191.47012;0.0;298.88187
2105;268.9679;191.47012;0.0;300.47507
2106;268.9679;191.47012;0.0;302.06827
2107;268.9679;191.47012;0.0;303.66147
2108;268.9679;191.47012;0.0;305.2547
2109;268.9679;191.47012;0.0;306.8479
2110;268.9679;191.47012;0.11111111;292.50903
2111;268.9679;191.47012;0.11111111;294.10223
2112;268.9679;191.47012;0.11111111;295.69547
2113;268.9679;191.47012;0.11111111;297.28867
2114;268.9679;191.47012;0.11111111;298.88187
2115;268.9679;191.47012;0.11111111;300.47507
2116;268.9679;191.47012;0.11111111;302.06827
2117;268.9679;191.47012;0.11111111;303.66147
2118;268.9679;191.47012;0.11111111;305.2547
2119;268.9679;191.47012;0.11111111;306.8479
2120;268.9679;191.47012;0.22222222;292.50903
2121;268.9679;191.47012;0.22222222;294.10223
2122;268.9679;191.47012;0.22222222;295.69547
2123;268.9679;191.47012;0.22222222;297.28867
2124;268.9679;191.47012;0.22222222;298.88187
2125;268.9679;191.47012;0.22222222;300.47507
2126;268.9679;191.47012;0.22222222;302.06827
2127;268.9679;191.47012;0.22222222;303.66147
2128;268.9679;191.47012;0.22222222;305.2547
2129;268.9679;191.47012;0.22222222;306.8479
2130;268.9679;191.47012;0.33333334;292.50903
2131;268.9679;191.47012;0.33333334;294.10223
2132;268.9679;191.47012;0.33333334;295.69547
2133;268.9679;191.47012;0.33333334;297.28867
2134;268.9679;191.47012;0.33333334;298.88187
2135;268.9679;191.47012;0.33333334;300.47507
2136;268.9679;191.47012;0.33333334;302.06827
2137;268.9679;191.47012;0.33333334;303.66147
2138;268.9679;191.47012;0.33333334;305.2547
2139;268.9679;191.47012;0.33333334;306.8479
2140;268.9679;191.47012;0.44444445;292.50903
2141;268.9679;191.47012;0.44444445;294.10223
2142;268.9679;191.47012;0.44444445;295.69547
2143;268.9679;191.47012;0.44444445;297.28867
2144;268.9679;191.47012;0.44444445;298.88187
2145;268.9679;191.47012;0.44444445;300.47507
2146;268.9679;191.47012;0.44444445;302.06827
2147;268.9679;191.47012;0.44444445;303.66147
2148;268.9679;191.47012;0.44444445;305.2547
2149;268.9679;191.47012;0.44444445;306.8479
2150;268.9679;191.47012;0.5555556;292.50903
2151;268.9679;191.47012;0.5555556;294.10223
2152;268.9679;191.47012;0.5555556;295.69547
2153;268.9679;191.47012;0.5555556;297.28867
2154;268.9679;191.47012;0.5555556;298.88187
2155;268.9679;191.47012;0.5555556;300.47507
2156;268.9679;191.47012;0.5555556;302.06827
2157;268.9679;191.47012;0.5555556;303.66147
2158;268.9679;191.47012;0.5555556;305.2547
2159;268.9679;191.47012;0.5555556;306.8479
2160;268.9679;191.47012;0.6666667;292.50903
2161;268.9679;191.47012;0.6666667;294.10223
2162;268.9679;191.47012;0.6666667;295.69547
2163;268.9679;191.47012;0.6666667;297.28867
2164;268.9679;191.47012;0.6666667;298.88187
2165;268.9679;191.47012;0.6666667;300.47507
2166;268.9679;191.47012;0.6666667;302.06827
2167;268.9679;191.47012;0.6666667;303.66147
2168;268.9679;191.47012;0.6666667;305.2547
2169;268.9679;191.47012;0.6666667;306.8479
2170;268.9679;191.47012;0.7777778;292.50903
2171;268.9679;191.47012;0.7777778;294.10223
2172;268.9679;191.47012;0.7777778;295.69547
2173;268.9679;191.47012;0.7777778;297.28867
2174;268.9679;191.47012;0.7777778;298.88187
2175;268.9679;191.47012;0.7777778;300.47507
2176;268.9679;191.47012;0.7777778;302.06827
2177;268.9679;191.47012;0.7777778;303.66147
2178;268.9679;191.47012;0.7777778;305.2547
2179;268.9679;191.47012;0.7777778;306.8479
2180;268.9679;191.47012;0.8888889;292.50903
2181;268.9679;191.47012;0.8888889;294.10223
2182;268.9679;191.47012;0.8888889;295.69547
2183;268.9679;191.47012;0.8888889;297.28867
2184;268.9679;191.47012;0.8888889;298.88187
2185;268.9679;191.47012;0.8888889;300.47507
2186;268.9679;191.47012;0.8888889;302.06827
2187;268.9679;191.47012;0.8888889;303.66147
2188;268.9679;191.47012;0.8888889;305.2547
2189;268.9679;191.47012;0.8888889;306.8479
2190;268.9679;191.47012;1.0;292.50903
2191;268.9679;191.47012;1.0;294.10223
2192;268.9679;191.47012;1.0;295.69547
2193;268.9679;191.47012;1.0;297.28867
2194;268.9679;191.47012;1.0;298.88187
2195;268.9679;191.47012;1.0;300.47507
2196;268.9679;191.47012;1.0;302.06827
2197;268.9679;191.47012;1.0;303.66147
2198;268.9679;191.47012;1.0;305.2547
2199;268.9679;191.47012;1.0;306.8479
2200;273.8858;191.47012;0.0;292.50903
2201;273.8858;191.47012;0.0;294.10223
2202;273.8858;191.47012;0.0;295.69547
2203;273.8858;191.47012;0.0;297.28867
2204;273.8858;191.47012;0.0;298.88187
2205;273.8858;191.47012;0.0;300.47507
2206;273.8858;191.47012;0.0;302.06827
2207;273.8858;191.47012;0.0;303.66147
2208;273.8858;191.47012;0.0;305.2547
2209;273.8858;191.47012;0.0;306.8479
2210;273.8858;191.47012;0.11111111;292.50903
2211;273.8858;191.47012;0.11111111;294.10223
2212;273.8858;191.47012;0.11111111;295.69547
2213;273.8858;191.47012;0.11111111;297.28867
2214;273.8858;191.47012;0.11111111;298.88187
2215;273.8858;191.47012;0.11111111;300.47507
2216;273.8858;191.47012;0.11111111;302.06827
2217;273.8858;191.47012;0.11111111;303.66147
2218;273.8858;191.47012;0.11111111;305.2547
2219;273.8858;191.47012;0.11111111;306.8479
2220;273.8858;191.47012;0.22222222;292.50903
2221;273.8858;191.47012;0.22222222;294.10223
2222;273.8858;191.47012;0.22222222;295.69547
2223;273.8858;191.47012;0.22222222;297.28867
2224;273.8858;191.47012;0.22222222;298.88187
2225;273.8858;191.47012;0.22222222;300.47507
2226;273.8858;191.47012;0.22222222;302.06827
2227;273.8858;191.47012;0.22222222;303.66147
2228;273.8858;191.47012;0.22222222;305.2547
2229;273.8858;191.47012;0.22222222;306.8479
2230;273.8858;191.47012;0.33333334;292.50903
2231;273.8858;191.47012;0.33333334;294.10223
2232;273.8858;191.47012;0.33333334;295.69547
2233;273.8858;191.47012;0.33333334;297.28867
2234;273.8858;191.47012;0.33333334;298.88187
2235;273.8858;191.47012;0.33333334;300.47507
2236;273.8858;191.47012;0.33333334;302.06827
2237;273.8858;191.47012;0.33333334;303.66147
2238;273.8858;191.47012;0.33333334;305.2547
2239;273.8858;191.47012;0.33333334;306.8479
2240;273.8858;191.47012;0.44444445;292.50903
2241;273.8858;191.47012;0.44444445;294.10223
2242;273.8858;191.47012;0.44444445;295.69547
2243;273.8858;191.47012;0.44444445;297.28867
2244;273.8858;191.47012;0.44444445;298.88187
2245;273.8858;191.47012;0.44444445;300.47507
2246;273.8858;191.47012;0.44444445;302.06827
2247;273.8858;191.47012;0.44444445;303.66147
2248;273.8858;191.47012;0.44444445;305.2547
2249;273.8858;191.47012;0.44444445;306.8479
2250;273.8858;191.47012;0.5555556;292.50903
2251;273.8858;191.47012;0.5555556;294.10223
2252;273.8858;191.47012;0.5555556;295.69547
2253;273.8858;191.47012;0.5555556;297.28867
2254;273.8858;191.47012;0.5555556;298.88187
2255;273.8858;191.47012;0.5555556;300.47507
2256;273.8858;191.47012;0.5555556;302.06827
2257;273.8858;191.47012;0.5555556;303.66147
2258;273.8858;191.47012;0.5555556;305.2547
2259;273.8858;191.47012;0.5555556;306.8479
2260;273.8858;191.47012;0.6666667;292.50903
2261;273.8858;191.47012;0.6666667;294.10223
2262;273.8858;191.47012;0.6666667;295.69547
2263;273.8858;191.47012;0.6666667;297.28867
2264;273.8858;191.47012;0.6666667;298.88187
2265;273.8858;191.47012;0.6666667;300.47507
2266;273.8858;191.47012;0.6666667;302.06827
2267;273.8858;191.47012;0.6666667;303.66147
2268;273.8858;191.47012;0.6666667;305.2547
2269;273.8858;191.47012;0.6666667;306.8479
2270;273.8858;191.47012;0.7777778;292.50903
2271;273.8858;191.47012;0.7777778;294.10223
2272;273.8858;191.47012;0.7777778;295.69547
2273;273.8858;191.47012;0.7777778;297.28867
2274;273.8858;191.47012;0.7777778;298.88187
2275;273.8858;191.47012;0.7777778;300.47507
2276;273.8858;191.47012;0.7777778;302.06827
2277;273.8858;191.47012;0.7777778;303.66147
2278;273.8858;191.47012;0.7777778;305.2547
2279;273.8858;191.47012;0.7777778;306.8479
2280;273.8858;191.47012;0.8888889;292.50903
2281;273.8858;191.47012;0.8888889;294.10223
2282;273.8858;191.47012;0.8888889;295.69547
2283;273.8858;191.47012;0.8888889;297.28867
2284;273.8858;191.47012;0.8888889;298.88187
2285;273.8858;191.47012;0.8888889;300.47507
2286;273.8858;191.47012;0.8888889;302.06827
2287;273.8858;191.47012;0.8888889;303.66147
2288;273.8858;191.47012;0.8888889;305.2547
2289;273.8858;191.47012;0.8888889;306.8479
2290;273.8858;191.47012;1.0;292.50903
2291;273.8858;191.47012;1.0;294.10223
2292;273.8858;191.47012;1.0;295.69547
2293;273.8858;191.47012;1.0;297.28867
2294;273.8858;191.47012;1.0;298.88187
2295;273.8858;191.47012;1.0;300.47507
2296;273.8858;191.47012;1.0;302.06827
2297;273.8858;191.47012;1.0;303.66147
2298;273.8858;191.47012;1.0;305.2547
2299;273.8858;191.47012;1.0;306.8479
2300;278.8037;191.47012;0.0;292.50903
2301;278.8037;191.47012;0.0;294.10223
2302;278.8037;191.47012;0.0;295.69547
2303;278.8037;191.47012;0.0;297.28867
2304;278.8037;191.47012;0.0;298.88187
2305;278.8037;191.47012;0.0;300.47507
2306;278.8037;191.47012;0.0;302.06827
2307;278.8037;191.47012;0.0;303.66147
2308;278.8037;191.47012;0.0;305.2547
2309;278.8037;191.47012;0.0;306.8479
2310;278.8037;191.47012;0.11111111;292.50903
2311;278.8037;191.47012;0.11111111;294.10223
2312;278.8037;191.47012;0.11111111;295.69547
2313;278.8037;191.47012;0.11111111;297.28867
2314;278.8037;191.47012;0.11111111;298.88187
2315;278.8037;191.47012;0.11111111;300.47507
2316;278.8037;191.47012;0.11111111;302.06827
2317;278.8037;191.47012;0.11111111;303.66147
2318;278.8037;191.47012;0.11111111;305.2547
2319;278.8037;191.47012;0.11111111;306.8479
2320;278.8037;191.47012;0.22222222;292.50903
2321;278.8037;191.47012;0.22222222;294.10223
2322;278.8037;191.47012;0.22222222;295.69547
2323;278.8037;191.47012;0.22222222;297.28867
2324;278.8037;191.47012;0.22222222;298.88187
2325;278.8037;191.47012;0.22222222;300.47507
2326;278.8037;191.47012;0.22222222;302.06827
2327;278.8037;191.47012;0.22222222;303.66147
2328;278.8037;191.47012;0.22222222;305.2547
2329;278.8037;191.47012;0.22222222;306.8479
2330;278.8037;191.47012;0.33333334;292.50903
2331;278.8037;191.47012;0.33333334;294.10223
2332;278.8037;191.47012;0.33333334;295.69547
2333;278.8037;191.47012;0.33333334;297.28867
2334;278.8037;191.47012;0.33333334;298.88187
2335;278.8037;191.47012;0.33333334;300.47507
2336;278.8037;191.47012;0.33333334;302.06827
2337;278.8037;191.47012;0.33333334;303.66147
2338;278.8037;191.47012;0.33333334;305.2547
2339;278.8037;191.47012;0.33333334;306.8479
2340;278.8037;191.47012;0.44444445;292.50903
2341;278.8037;191.47012;0.44444445;294.10223
2342;278.8037;191.47012;0.44444445;295.69547
2343;278.8037;191.47012;0.44444445;297.28867
2344;278.8037;191.47012;0.44444445;298.88187
2345;278.8037;191.47012;0.44444445;300.47507
2346;278.8037;191.47012;0.44444445;302.06827
2347;278.8037;191.47012;0.44444445;303.66147
2348;278.8037;191.47012;0.44444445;305.2547
2349;278.8037;191.47012;0.44444445;306.8479
2350;278.8037;191.47012;0.5555556;292.50903
2351;278.8037;191.47012;0.5555556;294.10223
2352;278.8037;191.47012;0.5555556;295.69547
2353;278.8037;191.47012;0.5555556;297.28867
2354;278.8037;191.47012;0.5555556;298.88187
2355;278.8037;191.47012;0.5555556;300.47507
2356;278.8037;191.47012;0.5555556;302.06827
2357;278.8037;191.47012;0.5555556;303.66147
2358;278.8037;191.47012;0.5555556;305.2547
2359;278.8037;191.47012;0.5555556;306.8479
2360;278.8037;191.47012;0.6666667;292.50903
2361;278.8037;191.47012;0.6666667;294.10223
2362;278.8037;191.47012;0.6666667;295.69547
2363;278.8037;191.47012;0.6666667;297.28867
2364;278.8037;191.47012;0.6666667;298.88187
2365;278.8037;191.47012;0.6666667;300.47507
2366;278.8037;191.47012;0.6666667;302.06827
2367;278.8037;191.47012;0.6666667;303.66147
2368;278.8037;191.47012;0.6666667;305.2547
2369;278.8037;191.47012;0.6666667;306.8479
2370;278.8037;191.47012;0.7777778;292.50903
2371;278.8037;191.47012;0.7777778;294.10223
2372;278.8037;191.47012;0.7777778;295.69547
2373;278.8037;191.47012;0.7777778;297.28867
2374;278.8037;191.47012;0.7777778;298.88187
2375;278.8037;191.47012;0.7777778;300.47507
2376;278.8037;191.47012;0.7777778;302.06827
2377;278.8037;191.47012;0.7777778;303.66147
2378;278.8037;191.47012;0.7777778;305.2547
2379;278.8037;191.47012;0.7777778;306.8479
2380;278.8037;191.47012;0.8888889;292.50903
2381;278.8037;191.47012;0.8888889;294.10223
2382;278.8037;191.47012;0.8888889;295.69547
2383;278.8037;191.47012;0.8888889;297.28867
2384;278.8037;191.47012;0.8888889;298.88187
2385;278.8037;191.47012;0.8888889;300.47507
2386;278.8037;191.47012;0.8888889;302.06827
2387;278.8037;191.47012;0.8888889;303.66147
2388;278.8037;191.47012;0.8888889;305.2547
2389;278.8037;191.47012;0.8888889;306.8479
2390;278.8037;191.47012;1.0;292.50903
2391;278.8037;191.47012;1.0;294.10223
2392;278.8037;191.47012;1.0;295.69547
2393;278.8037;191.47012;1.0;297.28867
2394;278.8037;191.47012;1.0;298.88187
2395;278.8037;191.47012;1.0;300.47507
2396;278.8037;191.47012;1.0;302.06827
2397;278.8037;191.47012;1.0;303.66147
2398;278.8037;191.47012;1.0;305.2547
2399;278.8037;191.47012;1.0;306.8479
2400;283.72162;191.47012;0.0;292.50903
2401;283.72162;191.47012;0.0;294.10223
2402;283.72162;191.47012;0.0;295.69547
2403;283.72162;191.47012;0.0;297.28867
2404;283.72162;191.47012;0.0;298.88187
2405;283.72162;191.47012;0.0;300.47507
2406;283.72162;191.47012;0.0;302.06827
2407;283.72162;191.47012;0.0;303.66147
2408;283.72162;191.47012;0.0;305.2547
2409;283.72162;191.47012;0.0;306.8479
2410;283.72162;191.47012;0.11111111;292.50903
2411;283.72162;191.47012;0.11111111;294.10223
2412;283.72162;191.47012;0.11111111;295.69547
2413;283.72162;191.47012;0.11111111;297.28867
2414;283.72162;191.47012;0.11111111;298.88187
2415;283.72162;191.47012;0.11111111;300.47507
2416;283.72162;191.47012;0.11111111;302.06827
2417;283.72162;191.47012;0.11111111;303.66147
2418;283.72162;191.47012;0.11111111;305.2547
2419;283.72162;191.47012;0.11111111;306.8479
2420;283.72162;191.47012;0.22222222;292.50903
2421;283.72162;191.47012;0.22222222;294.10223
2422;283.72162;191.47012;0.22222222;295.69547
2423;283.72162;191.47012;0.22222222;297.28867
2424;283.72162;191.47012;0.22222222;298.88187
2425;283.72162;191.47012;0.22222222;300.47507
2426;283.72162;191.47012;0.22222222;302.06827
2427;283.72162;191.47012;0.22222222;303.66147
2428;283.72162;191.47012;0.22222222;305.2547
2429;283.72162;191.47012;0.22222222;306.8479
2430;283.72162;191.47012;0.33333334;292.50903
2431;283.72162;191.47012;0.33333334;294.10223
2432;283.72162;191.47012;0.33333334;295.69547
2433;283.72162;191.47012;0.33333334;297.28867
2434;283.72162;191.47012;0.33333334;298.88187
2435;283.72162;191.47012;0.33333334;300.47507
2436;283.72162;191.47012;0.33333334;302.06827
2437;283.72162;191.47012;0.33333334;303.66147
2438;283.72162;191.47012;0.33333334;305.2547
2439;283.72162;191.47012;0.33333334;306.8479
2440;283.72162;191.47012;0.44444445;292.50903
2441;283.72162;191.47012;0.44444445;294.10223
2442;283.72162;191.47012;0.44444445;295.69547
2443;283.72162;191.47012;0.44444445;297.28867
2444;283.72162;191.47012;0.44444445;298.88187
2445;283.72162;191.47012;0.44444445;300.47507
2446;283.72162;191.47012;0.44444445;302.06827
2447;283.72162;191.47012;0.44444445;303.66147
2448;283.72162;191.47012;0.44444445;305.2547
2449;283.72162;191.47012;0.44444445;306.8479
2450;283.72162;191.47012;0.5555556;292.50903
2451;283.72162;191.47012;0.5555556;294.10223
2452;283.72162;191.47012;0.5555556;295.69547
2453;283.72162;191.47012;0.5555556;297.28867
2454;283.72162;191.47012;0.5555556;298.88187
2455;283.72162;191.47012;0.5555556;300.47507
2456;283.72162;191.47012;0.5555556;302.06827
2457;283.72162;191.47012;0.5555556;303.66147
2458;283.72162;191.47012;0.5555556;305.2547
2459;283.72162;191.47012;0.5555556;306.8479
2460;283.72162;191.47012;0.6666667;292.50903
2461;283.72162;191.47012;0.6666667;294.10223
2462;283.72162;191.47012;0.6666667;295.69547
2463;283.72162;191.47012;0.6666667;297.28867
2464;283.72162;191.47012;0.6666667;298.88187
2465;283.72162;191.47012;0.6666667;300.47507
2466;283.72162;191.47012;0.6666667;302.06827
2467;283.72162;191.47012;0.6666667;303.66147
2468;283.72162;191.47012;0.6666667;305.2547
2469;283.72162;191.47012;0.6666667;306.8479
2470;283.72162;191.47012;0.7777778;292.50903
2471;283.72162;191.47012;0.7777778;294.10223
2472;283.72162;191.47012;0.7777778;295.69547
2473;283.72162;191.47012;0.7777778;297.28867
2474;283.72162;191.47012;0.7777778;298.88187
2475;283.72162;191.47012;0.7777778;300.47507
2476;283.72162;191.47012;0.7777778;302.06827
2477;283.72162;191.47012;0.7777778;303.66147
2478;283.72162;191.47012;0.7777778;305.2547
2479;283.72162;191.47012;0.7777778;306.8479
2480;283.72162;191.47012;0.8888889;292.50903
2481;283.72162;191.47012;0.8888889;294.10223
2482;283.72162;191.47012;0.8888889;295.69547
2483;283.72162;191.47012;0.8888889;297.28867
2484;283.72162;191.47012;0.8888889;298.88187
2485;283.72162;191.47012;0.8888889;300.47507
2486;283.72162;191.47012;0.8888889;302.06827
2487;283.72162;191.47012;0.8888889;303.66147
2488;283.72162;191.47012;0.8888889;305.2547
2489;283.72162;191.47012;0.8888889;306.8479
2490;283.72162;191.47012;1.0;292.50903
2491;283.72162;191.47012;1.0;294.10223
2492;283.72162;191.47012;1.0;295.69547
2493;283.72162;191.47012;1.0;297.28867
2494;283.72162;191.47012;1.0;298.88187
2495;283.72162;191.47012;1.0;300.47507
2496;283.72162;191.47012;1.0;302.06827
2497;283.72162;191.47012;1.0;303.66147
2498;283.72162;191.47012;1.0;305.2547
2499;283.72162;191.47012;1.0;306.8479
2500;288.63953;191.47012;0.0;292.50903
2501;288.63953;191.47012;0.0;294.10223
2502;288.63953;191.47012;0.0;295.69547
2503;288.63953;191.47012;0.0;297.28867
2504;288.63953;191.47012;0.0;298.88187
2505;288.63953;191.47012;0.0;300.47507
2506;288.63953;191.47012;0.0;302.06827
2507;288.63953;191.47012;0.0;303.66147
2508;288.63953;191.47012;0.0;305.2547
2509;288.63953;191.47012;0.0;306.8479
2510;288.63953;191.47012;0.11111111;292.50903
2511;288.63953;191.47012;0.11111111;294.10223
2512;288.63953;191.47012;0.11111111;295.69547
