TDryBul;TDryBul-1;HDirNor;Daily_Sin;Daily_Cos;Weekly_Sin;Weekly_Cos;oveHeaPumY_u;oveHeaPumY_u-1;oveHeaPumY_u-2;reaTZon_y;reaTZon_y-1;reaTZon_y-2;delta_reaTZon_y
281.32625;281.45;0;0.923879533;0.382683432;0.923879533;-0.382683432;0;0;0;295.4037962;295.5230965;295.6488191;-0.113938327
281.25;281.32625;0;0.965925826;0.258819045;0.916562256;-0.399892024;0;0;0;295.2898579;295.4037962;295.5230965;-0.109596545
281.18125;281.25;0;0.991444861;0.130526192;0.908924477;-0.416960783;0;0;0;295.1802614;295.2898579;295.4037962;-0.102391668
281.15;281.18125;0;1;9.16E-14;0.900968868;-0.433883739;0;0;0;295.0778697;295.1802614;295.2898579;-0.079436446
281.3272727;281.15;0;0.991444861;-0.130526192;0.892698209;-0.450654976;0;0;0;294.9984333;295.0778697;295.1802614;-0.041809176
281.75;281.3272727;69.07730561;0.965925826;-0.258819045;0.884115394;-0.467268628;0;0;0;294.9566241;294.9984333;295.0778697;-0.062574225
282.3027273;281.75;186;0.923879533;-0.382683432;0.875223422;-0.483718887;0;0;0;294.8940499;294.9566241;294.9984333;0.024391419
282.95;282.3027273;287.7403;0.866025404;-0.5;0.866025404;-0.5;0;0;0;294.9184413;294.8940499;294.9566241;0.191732787
283.7842857;282.95;388;0.79335334;-0.608761429;0.856524555;-0.516106274;0.168248047;0;0;295.1101741;294.9184413;294.8940499;0.276091213
284.55;283.7842857;316.2188305;0.707106781;-0.707106781;0.846724199;-0.532032077;0.17060919;0.168248047;0;295.3862653;295.1101741;294.9184413;0.2579723
284.9175325;284.55;223;0.608761429;-0.79335334;0.836627762;-0.547771839;0.085925047;0.17060919;0.168248047;295.6442376;295.3862653;295.1101741;0.225305971
285.25;284.9175325;292.431543;0.5;-0.866025404;0.826238774;-0.563320058;0;0.085925047;0.17060919;295.8695435;295.6442376;295.3862653;0.237743824
285.7369318;285.25;397;0.382683432;-0.923879533;0.815560869;-0.578671296;0;0;0.085925047;296.1072874;295.8695435;295.6442376;0.282982784
286.25;285.7369318;546.5231499;0.258819045;-0.965925826;0.80459778;-0.593820186;0;0;0;296.3902702;296.1072874;295.8695435;0.342129976
286.803125;286.25;674;0.130526192;-0.991444861;0.79335334;-0.608761429;0;0;0;296.7324001;296.3902702;296.1072874;0.365482962
287.45;286.803125;732.4333759;4.02E-14;-1;0.781831482;-0.623489802;0;0;0;297.0978831;296.7324001;296.3902702;0.365694458
288.4578125;287.45;763;-0.130526192;-0.991444861;0.770036235;-0.638000154;0;0;0;297.4635775;297.0978831;296.7324001;0.373894403
289.55;288.4578125;782.9396255;-0.258819045;-0.965925826;0.757971723;-0.652287411;0;0;0;297.837472;297.4635775;297.0978831;0.349237097
290.3984375;289.55;800;-0.382683432;-0.923879533;0.745642165;-0.666346578;0;0;0;298.186709;297.837472;297.4635775;0.288440975
291.05;290.3984375;813.8887765;-0.5;-0.866025404;0.733051872;-0.680172738;0;0;0;298.47515;298.186709;297.837472;0.210693594
291.49375;291.05;823;-0.608761429;-0.79335334;0.720205247;-0.693761056;0;0;0;298.6858436;298.47515;298.186709;0.147002939
291.85;291.49375;819.44818;-0.707106781;-0.707106781;0.707106781;-0.707106781;0;0;0;298.8328466;298.6858436;298.47515;0.079321431
292.158125;291.85;806;-0.79335334;-0.608761429;0.693761056;-0.720205247;0;0;0;298.912168;298.8328466;298.6858436;0.017536952
292.45;292.158125;786.7625494;-0.866025404;-0.5;0.680172738;-0.733051872;0;0;0;298.9297049;298.912168;298.8328466;-0.026814477
292.7116667;292.45;760;-0.923879533;-0.382683432;0.666346578;-0.745642165;0;0;0;298.9028905;298.9297049;298.912168;-0.060387949
292.95;292.7116667;723.7636364;-0.965925826;-0.258819045;0.652287411;-0.757971723;0;0;0;298.8425025;298.9028905;298.9297049;-0.073237297
293.1833333;292.95;662;-0.991444861;-0.130526192;0.638000154;-0.770036235;0;0;0;298.7692652;298.8425025;298.9028905;-0.061880685
293.15;293.1833333;575.7135167;-1;-1.02E-13;0.623489802;-0.781831482;0;0;0;298.7073845;298.7692652;298.8425025;-0.071883184
292.85;293.15;483;-0.991444861;0.130526192;0.608761429;-0.79335334;0;0;0;298.6355013;298.7073845;298.7692652;-0.086476092
292.55;292.85;387.6094442;-0.965925826;0.258819045;0.593820186;-0.80459778;0;0;0;298.5490253;298.6355013;298.7073845;-0.102105587
292.25;292.55;290;-0.923879533;0.382683432;0.578671296;-0.815560869;0;0;0;298.4469197;298.5490253;298.6355013;-0.116693246
291.95;292.25;160.1727045;-0.866025404;0.5;0.563320058;-0.826238774;0;0;0;298.3302264;298.4469197;298.5490253;-0.056163509
291.515;291.95;45;-0.79335334;0.608761429;0.547771839;-0.836627762;0;0;0;298.2740629;298.3302264;298.4469197;-0.131183343
290.75;291.515;5.277061856;-0.707106781;0.707106781;0.532032077;-0.846724199;0;0;0;298.1428796;298.2740629;298.3302264;-0.151007193
289.5885714;290.75;0;-0.608761429;0.79335334;0.516106274;-0.856524555;0;0;0;297.9918724;298.1428796;298.2740629;-0.165652815
288.35;289.5885714;0;-0.5;0.866025404;0.5;-0.866025404;0;0;0;297.8262196;297.9918724;298.1428796;-0.161591357
287.2325397;288.35;0;-0.382683432;0.923879533;0.483718887;-0.875223422;0;0;0;297.6646282;297.8262196;297.9918724;-0.154653023
286.35;287.2325397;0;-0.258819045;0.965925826;0.467268628;-0.884115394;0;0;0;297.5099752;297.6646282;297.8262196;-0.134792143
286.0977124;286.35;0;-0.130526192;0.991444861;0.450654976;-0.892698209;0;0;0;297.375183;297.5099752;297.6646282;-0.114769569
285.95;286.0977124;0;-1.65E-13;1;0.433883739;-0.900968868;0;0;0;297.2604135;297.375183;297.5099752;-0.115948637
285.4947479;285.95;0;0.130526192;0.991444861;0.416960783;-0.908924477;0;0;0;297.1444648;297.2604135;297.375183;-0.118621068
285.05;285.4947479;0;0.258819045;0.965925826;0.399892024;-0.916562256;0;0;0;297.0258438;297.1444648;297.2604135;-0.120782307
284.6489286;285.05;0;0.382683432;0.923879533;0.382683432;-0.923879533;0;0;0;296.9050615;297.0258438;297.1444648;-0.11950177
284.25;284.6489286;0;0.5;0.866025404;0.365341024;-0.930873749;0;0;0;296.7855597;296.9050615;297.0258438;-0.119666873
283.7403571;284.25;0;0.608761429;0.79335334;0.347870865;-0.937542459;0;0;0;296.6658928;296.7855597;296.9050615;-0.12222565
283.25;283.7403571;0;0.707106781;0.707106781;0.330279062;-0.94388333;0;0;0;296.5436672;296.6658928;296.7855597;-0.11211923
283.1707792;283.25;0;0.79335334;0.608761429;0.312571768;-0.949894147;0;0;0;296.4315479;296.5436672;296.6658928;-0.099773183
283.15;283.1707792;0;0.866025404;0.5;0.294755174;-0.955572806;0;0;0;296.3317748;296.4315479;296.5436672;-0.106778291
282.8676136;283.15;0;0.923879533;0.382683432;0.276835511;-0.960917322;0;0;0;296.2249965;296.3317748;296.4315479;-0.111199769
282.55;282.8676136;0;0.965925826;0.258819045;0.258819045;-0.965925826;0;0;0;296.1137967;296.2249965;296.3317748;-0.114258759
282.1346591;282.55;0;0.991444861;0.130526192;0.240712075;-0.970596567;0;0;0;295.9995379;296.1137967;296.2249965;-0.113316684
281.75;282.1346591;0;1;-5.03E-16;0.222520934;-0.974927912;0;0;0;295.8862213;295.9995379;296.1137967;-0.088637085
281.8340909;281.75;0;0.991444861;-0.130526192;0.204251982;-0.978918346;0;0;0;295.7975842;295.8862213;295.9995379;-0.043981382
282.45;281.8340909;78.13761468;0.965925826;-0.258819045;0.185911607;-0.982566473;0;0;0;295.7536028;295.7975842;295.8862213;-0.05841931
283.25;282.45;204;0.923879533;-0.382683432;0.167506223;-0.985871019;0;0;0;295.6951835;295.7536028;295.7975842;0.034711782
284.05;283.25;299.2768149;0.866025404;-0.5;0.149042266;-0.988830826;0;0;0;295.7298953;295.6951835;295.7536028;0.080011783
284.85;284.05;394;0.79335334;-0.608761429;0.130526192;-0.991444861;0;0;0;295.809907;295.7298953;295.6951835;0.129897855
285.65;284.85;488.6121662;0.707106781;-0.707106781;0.111964476;-0.99371221;0;0;0;295.9398049;295.809907;295.7298953;0.193610945
286.5925;285.65;570;0.608761429;-0.79335334;0.093363608;-0.995632079;0;0;0;296.1334158;295.9398049;295.809907;0.254894339
287.55;286.5925;605.9181158;0.5;-0.866025404;0.074730094;-0.997203797;0;0;0;296.3883102;296.1334158;295.9398049;0.285081681
288.2575;287.55;611;0.382683432;-0.923879533;0.056070447;-0.998426815;0;0;0;296.6733919;296.3883102;296.1334158;0.290990531
288.65;288.2575;614.061754;0.258819045;-0.965925826;0.037391194;-0.999300705;0;0;0;296.9643824;296.6733919;296.3883102;0.301843241
288.85;288.65;619;0.130526192;-0.991444861;0.018698866;-0.999825161;0;0;0;297.2662256;296.9643824;296.6733919;0.3137517
289.05;288.85;635.2217954;6.17E-14;-1;8.82E-15;-1;0;0;0;297.5799773;297.2662256;296.9643824;0.311697261
289.25;289.05;648;-0.130526192;-0.991444861;-0.018698866;-0.999825161;0;0;0;297.8916746;297.5799773;297.2662256;0.292868415
289.45;289.25;650.3251579;-0.258819045;-0.965925826;-0.037391194;-0.999300705;0;0;0;298.184543;297.8916746;297.5799773;0.272932397
290;289.45;652;-0.382683432;-0.923879533;-0.056070447;-0.998426815;0;0;0;298.4574754;298.184543;297.8916746;0.248624254
290.55;290;653.1612509;-0.5;-0.866025404;-0.074730094;-0.997203797;0;0;0;298.7060997;298.4574754;298.184543;0.185673485
290.6625;290.55;654;-0.608761429;-0.79335334;-0.093363608;-0.995632079;0;0;0;298.8917731;298.7060997;298.4574754;0.1270241
290.65;290.6625;697.5006451;-0.707106781;-0.707106781;-0.111964476;-0.99371221;0;0;0;299.0187972;298.8917731;298.7060997;0.066185594
290.53125;290.65;748;-0.79335334;-0.608761429;-0.130526192;-0.991444861;0;0;0;299.0849828;299.0187972;298.8917731;-0.010552695
290.45;290.53125;475.6531127;-0.866025404;-0.5;-0.149042266;-0.988830826;0;0;0;299.0744301;299.0849828;299.0187972;-0.082082918
290.5543269;290.45;193;-0.923879533;-0.382683432;-0.167506223;-0.985871019;0;0;0;298.9923472;299.0744301;299.0849828;-0.083562754
290.75;290.5543269;341.9142942;-0.965925826;-0.258819045;-0.185911607;-0.982566473;0;0;0;298.9087845;298.9923472;299.0744301;-0.066146285
291.0419231;290.75;483;-0.991444861;-0.130526192;-0.204251982;-0.978918346;0;0;0;298.8426382;298.9087845;298.9923472;-0.044605935
291.35;291.0419231;458.6536621;-1;-1.03E-14;-0.222520934;-0.974927912;0;0;0;298.7980322;298.8426382;298.9087845;-0.049638752
291.4294444;291.35;414;-0.991444861;0.130526192;-0.240712075;-0.970596567;0;0;0;298.7483935;298.7980322;298.8426382;-0.074987686
291.15;291.4294444;350.3017848;-0.965925826;0.258819045;-0.258819045;-0.965925826;0;0;0;298.6734058;298.7483935;298.7980322;-0.118654979
290.2;291.15;277;-0.923879533;0.382683432;-0.276835511;-0.960917322;0;0;0;298.5547508;298.6734058;298.7483935;-0.158612091
289.25;290.2;158.1055813;-0.866025404;0.5;-0.294755174;-0.955572806;0;0;0;298.3961387;298.5547508;298.6734058;-0.086353074
288.8044192;289.25;51;-0.79335334;0.608761429;-0.312571768;-0.949894147;0;0;0;298.3097857;298.3961387;298.5547508;-0.13657887
288.35;288.8044192;11.15625;-0.707106781;0.707106781;-0.330279062;-0.94388333;0;0;0;298.1732068;298.3097857;298.3961387;-0.133770452
287.8469697;288.35;0;-0.608761429;0.79335334;-0.347870865;-0.937542459;0;0;0;298.0394363;298.1732068;298.3097857;-0.130831574
287.35;287.8469697;0;-0.5;0.866025404;-0.365341024;-0.930873749;0;0;0;297.9086048;298.0394363;298.1732068;-0.12752133
286.8854167;287.35;0;-0.382683432;0.923879533;-0.382683432;-0.923879533;0;0;0;297.7810834;297.9086048;298.0394363;-0.12348417
286.45;286.8854167;0;-0.258819045;0.965925826;-0.399892024;-0.916562256;0;0;0;297.6575993;297.7810834;297.9086048;-0.120057028
286.06625;286.45;0;-0.130526192;0.991444861;-0.416960783;-0.908924477;0;0;0;297.5375422;297.6575993;297.7810834;-0.112009506
285.75;286.06625;0;-7.25E-14;1;-0.433883739;-0.900968868;0;0;0;297.4255327;297.5375422;297.6575993;-0.103044786
285.505;285.75;0;0.130526192;0.991444861;-0.450654976;-0.892698209;0;0;0;297.3224879;297.4255327;297.5375422;-0.100942422
285.35;285.505;0;0.258819045;0.965925826;-0.467268628;-0.884115394;0;0;0;297.2215455;297.3224879;297.4255327;-0.102536201
285.26625;285.35;0;0.382683432;0.923879533;-0.483718887;-0.875223422;0;0;0;297.1190093;297.2215455;297.3224879;-0.104208436
285.25;285.26625;0;0.5;0.866025404;-0.5;-0.866025404;0;0;0;297.0148009;297.1190093;297.2215455;-0.10489279
285.2854167;285.25;0;0.608761429;0.79335334;-0.516106274;-0.856524555;0;0;0;296.9099081;297.0148009;297.1190093;-0.095740797
285.35;285.2854167;0;0.707106781;0.707106781;-0.532032077;-0.846724199;0;0;0;296.8141673;296.9099081;297.0148009;-0.079734056
285.4333333;285.35;0;0.79335334;0.608761429;-0.547771839;-0.836627762;0;0;0;296.7344332;296.8141673;296.9099081;-0.072715305
285.55;285.4333333;0;0.866025404;0.5;-0.563320058;-0.826238774;0;0;0;296.6617179;296.7344332;296.8141673;-0.069008282
285.7;285.55;0;0.923879533;0.382683432;-0.578671296;-0.815560869;0;0;0;296.5927097;296.6617179;296.7344332;-0.06569489
285.85;285.7;0;0.965925826;0.258819045;-0.593820186;-0.80459778;0;0;0;296.5270148;296.5927097;296.6617179;-0.061729338
286;285.85;0;0.991444861;0.130526192;-0.608761429;-0.79335334;0;0;0;296.4652854;296.5270148;296.5927097;-0.05683151
286.15;286;0;1;1.35E-13;-0.623489802;-0.781831482;0;0;0;296.4084539;296.4652854;296.5270148;-0.046855804
286.2456897;286.15;0;0.991444861;-0.130526192;-0.638000154;-0.770036235;0;0;0;296.3615981;296.4084539;296.4652854;-0.034676713
286.35;286.2456897;0;0.965925826;-0.258819045;-0.652287411;-0.757971723;0;0;0;296.3269214;296.3615981;296.4084539;0.026281559
288.2023103;286.35;0;0.923879533;-0.382683432;-0.666346578;-0.745642165;0;0;0;296.353203;296.3269214;296.3615981;0.125179292
290.45;288.2023103;2.472826087;0.866025404;-0.5;-0.680172738;-0.733051872;0;0;0;296.4783823;296.353203;296.3269214;0.105886345
291.0566875;290.45;7;0.79335334;-0.608761429;-0.693761056;-0.720205247;0;0;0;296.5842686;296.4783823;296.353203;0.105872586
291.75;291.0566875;13.17656416;0.707106781;-0.707106781;-0.707106781;-0.707106781;0;0;0;296.6901412;296.5842686;296.4783823;0.151060315
292.9651654;291.75;22;0.608761429;-0.79335334;-0.720205247;-0.693761056;0;0;0;296.8412015;296.6901412;296.5842686;0.186473642
294.15;292.9651654;46.38650085;0.5;-0.866025404;-0.733051872;-0.680172738;0;0;0;297.0276751;296.8412015;296.6901412;0.210317613
295.2051471;294.15;76;0.382683432;-0.923879533;-0.745642165;-0.666346578;0;0;0;297.2379928;297.0276751;296.8412015;0.232708183
296.15;295.2051471;68.86731013;0.258819045;-0.965925826;-0.757971723;-0.652287411;0;0;0;297.4707009;297.2379928;297.0276751;0.240576112
296.9125;296.15;56;0.130526192;-0.991444861;-0.770036235;-0.638000154;0;0;0;297.7112771;297.4707009;297.2379928;0.252130399
297.55;296.9125;132.9318398;-3.04E-14;-1;-0.781831482;-0.623489802;0;0;0;297.9634075;297.7112771;297.4707009;0.314836242
298.135;297.55;199;-0.130526192;-0.991444861;-0.79335334;-0.608761429;0;0;0;298.2782437;297.9634075;297.7112771;0.279475034
298.55;298.135;144.9525032;-0.258819045;-0.965925826;-0.80459778;-0.593820186;0;0;0;298.5577187;298.2782437;297.9634075;0.181097356
298.7592308;298.55;88;-0.382683432;-0.923879533;-0.815560869;-0.578671296;0;0;0;298.7388161;298.5577187;298.2782437;0.150272067
298.95;298.7592308;69.13913852;-0.5;-0.866025404;-0.826238774;-0.563320058;0;0;0;298.8890882;298.7388161;298.5577187;0.147779855
299.2012238;298.95;58;-0.608761429;-0.79335334;-0.836627762;-0.547771839;0;0;0;299.036868;298.8890882;298.7388161;0.134505577
299.45;299.2012238;55.95389766;-0.707106781;-0.707106781;-0.846724199;-0.532032077;0;0;0;299.1713736;299.036868;298.8890882;0.09974031
299.374858;299.45;57;-0.79335334;-0.608761429;-0.856524555;-0.516106274;0;0;0;299.2711139;299.1713736;299.036868;0.05708435
299.25;299.374858;67.32445013;-0.866025404;-0.5;-0.866025404;-0.5;0;0;0;299.3281982;299.2711139;299.1713736;0.052048795
299.645864;299.25;79;-0.923879533;-0.382683432;-0.875223422;-0.483718887;0;0;0;299.380247;299.3281982;299.2711139;0.055303659
300.05;299.645864;49.51253708;-0.965925826;-0.258819045;-0.884115394;-0.467268628;0;0;0;299.4355507;299.380247;299.3281982;0.034521474
300.1119485;300.05;18;-0.991444861;-0.130526192;-0.892698209;-0.450654976;0;0;0;299.4700722;299.4355507;299.380247;0.019839299
299.95;300.1119485;57.5016632;-1;-3.18E-14;-0.900968868;-0.433883739;0;0;0;299.4899115;299.4700722;299.4355507;-0.002715938
299.561375;299.95;98;-0.991444861;0.130526192;-0.908924477;-0.416960783;0;0;0;299.4871955;299.4899115;299.4700722;-0.029133116
299.15;299.561375;94.39874676;-0.965925826;0.258819045;-0.916562256;-0.399892024;0;0;0;299.4580624;299.4871955;299.4899115;-0.039217613
298.9249231;299.15;76;-0.923879533;0.382683432;-0.923879533;-0.382683432;0;0;0;299.4188448;299.4580624;299.4871955;-0.051214246
298.65;298.9249231;31.38202247;-0.866025404;0.5;-0.930873749;-0.365341024;0;0;0;299.3676306;299.4188448;299.4580624;-0.104070992
297.6168269;298.65;0;-0.79335334;0.608761429;-0.937542459;-0.347870865;0;0;0;299.2635596;299.3676306;299.4188448;-0.152195953
296.35;297.6168269;0;-0.707106781;0.707106781;-0.94388333;-0.330279062;0;0;0;299.1113636;299.2635596;299.3676306;-0.123037176
295.7145833;296.35;0;-0.608761429;0.79335334;-0.949894147;-0.312571768;0;0;0;298.9883264;299.1113636;299.2635596;-0.09940084
295.05;295.7145833;0;-0.5;0.866025404;-0.955572806;-0.294755174;0;0;0;298.8889256;298.9883264;299.1113636;-0.127500228
293.2808333;295.05;0;-0.382683432;0.923879533;-0.960917322;-0.276835511;0;0;0;298.7614254;298.8889256;298.9883264;-0.162085153
291.55;293.2808333;0;-0.258819045;0.965925826;-0.965925826;-0.258819045;0;0;0;298.5993402;298.7614254;298.8889256;-0.123572545
290.7881481;291.55;0;-0.130526192;0.991444861;-0.970596567;-0.240712075;0;0;0;298.4757677;298.5993402;298.7614254;-0.096199912
290.35;290.7881481;0;-9.41E-14;1;-0.974927912;-0.222520934;0;0;0;298.3795678;298.4757677;298.5993402;-0.087290125
290.1018519;290.35;0;0.130526192;0.991444861;-0.978918346;-0.204251982;0;0;0;298.2922776;298.3795678;298.4757677;-0.086128876
289.95;290.1018519;0;0.258819045;0.965925826;-0.982566473;-0.185911607;0;0;0;298.2061488;298.2922776;298.3795678;-0.071928942
289.9833333;289.95;0;0.382683432;0.923879533;-0.985871019;-0.167506223;0;0;0;298.1342198;298.2061488;298.2922776;-0.057898127
289.95;289.9833333;0;0.5;0.866025404;-0.988830826;-0.149042266;0;0;0;298.0763217;298.1342198;298.2061488;-0.064027251
289.75;289.95;0;0.608761429;0.79335334;-0.991444861;-0.130526192;0;0;0;298.0122944;298.0763217;298.1342198;-0.071990365
289.55;289.75;0;0.707106781;0.707106781;-0.99371221;-0.111964476;0;0;0;297.9403041;298.0122944;298.0763217;-0.071137621
289.35;289.55;0;0.79335334;0.608761429;-0.995632079;-0.093363608;0;0;0;297.8691665;297.9403041;298.0122944;-0.070634714
289.15;289.35;0;0.866025404;0.5;-0.997203797;-0.074730094;0;0;0;297.7985317;297.8691665;297.9403041;-0.077328839
288.7347222;289.15;0;0.923879533;0.382683432;-0.998426815;-0.056070447;0;0;0;297.7212029;297.7985317;297.8691665;-0.088100487
288.25;288.7347222;0;0.965925826;0.258819045;-0.999300705;-0.037391194;0;0;0;297.6331024;297.7212029;297.7985317;-0.082852638
287.9577778;288.25;0;0.991444861;0.130526192;-0.999825161;-0.018698866;0;0;0;297.5502498;297.6331024;297.7212029;-0.075873016
287.75;287.9577778;0;1;4.26E-14;-1;1.42E-14;0;0;0;297.4743768;297.5502498;297.6331024;-0.067371995
287.69;287.75;0;0.991444861;-0.130526192;-0.999825161;0.018698866;0;0;0;297.4070048;297.4743768;297.5502498;-0.045590455
287.65;287.69;8.042553191;0.965925826;-0.258819045;-0.999300705;0.037391194;0;0;0;297.3614143;297.4070048;297.4743768;-0.03360068
287.251875;287.65;27;0.923879533;-0.382683432;-0.998426815;0.056070447;0;0;0;297.3278136;297.3614143;297.4070048;-0.025088055
286.95;287.251875;55.03353377;0.866025404;-0.5;-0.997203797;0.074730094;0;0;0;297.3027256;297.3278136;297.3614143;0.011598051
287.1041667;286.95;83;0.79335334;-0.608761429;-0.995632079;0.093363608;0;0;0;297.3143236;297.3027256;297.3278136;0.045215401
287.35;287.1041667;101.6599379;0.707106781;-0.707106781;-0.99371221;0.111964476;0;0;0;297.359539;297.3143236;297.3027256;0.076605458
287.6512311;287.35;119;0.608761429;-0.79335334;-0.991444861;0.130526192;0;0;0;297.4361445;297.359539;297.3143236;0.107899855
287.95;287.6512311;145.0197355;0.5;-0.866025404;-0.988830826;0.149042266;0;0;0;297.5440443;297.4361445;297.359539;0.119419889
287.4977273;287.95;172;0.382683432;-0.923879533;-0.985871019;0.167506223;0;0;0;297.6634642;297.5440443;297.4361445;0.096924272
287.25;287.4977273;134.5066706;0.258819045;-0.965925826;-0.982566473;0.185911607;0;0;0;297.7603885;297.6634642;297.5440443;0.090034538
287.9;287.25;84;0.130526192;-0.991444861;-0.978918346;0.204251982;0;0;0;297.850423;297.7603885;297.6634642;0.129486322
288.55;287.9;138.0188191;1.05E-13;-1;-0.974927912;0.222520934;0;0;0;297.9799094;297.850423;297.7603885;0.203251372
289.2;288.55;196;-0.130526192;-0.991444861;-0.970596567;0.240712075;0;0;0;298.1831607;297.9799094;297.850423;0.184690489
289.85;289.2;140.8135233;-0.258819045;-0.965925826;-0.965925826;0.258819045;0;0;0;298.3678512;298.1831607;297.9799094;0.088000753
289.6714286;289.85;87;-0.382683432;-0.923879533;-0.960917322;0.276835511;0;0;0;298.455852;298.3678512;298.1831607;0.054695921
289.15;289.6714286;135.4271788;-0.5;-0.866025404;-0.955572806;0.294755174;0;0;0;298.5105479;298.455852;298.3678512;0.116963163
289.3647321;289.15;194;-0.608761429;-0.79335334;-0.949894147;0.312571768;0;0;0;298.6275111;298.5105479;298.455852;0.119406433
289.55;289.3647321;163.5092313;-0.707106781;-0.707106781;-0.94388333;0.330279062;0;0;0;298.7469175;298.6275111;298.5105479;0.056559821
288.9689529;289.55;125;-0.79335334;-0.608761429;-0.937542459;0.347870865;0;0;0;298.8034773;298.7469175;298.6275111;0.040483622
288.45;288.9689529;346.6163392;-0.866025404;-0.5;-0.930873749;0.365341024;0;0;0;298.8439609;298.8034773;298.7469175;0.05175257
288.7650253;288.45;529;-0.923879533;-0.382683432;-0.923879533;0.382683432;0;0;0;298.8957135;298.8439609;298.8034773;-0.027758449
289.05;288.7650253;359.8237057;-0.965925826;-0.258819045;-0.916562256;0.399892024;0;0;0;298.8679551;298.8957135;298.8439609;-0.077253789
289.0103299;289.05;171;-0.991444861;-0.130526192;-0.908924477;0.416960783;0;0;0;298.7907013;298.8679551;298.8957135;-0.080502844
288.95;289.0103299;66.26515191;-1;-1.67E-13;-0.900968868;0.433883739;0;0;0;298.7101984;298.7907013;298.8679551;-0.096746087
288.8514063;288.95;6;-0.991444861;0.130526192;-0.892698209;0.450654976;0;0;0;298.6134523;298.7101984;298.7907013;-0.09507056
288.75;288.8514063;60.81719128;-0.965925826;0.258819045;-0.884115394;0.467268628;0;0;0;298.5183818;298.6134523;298.7101984;-0.064455238
289.1458036;288.75;113;-0.923879533;0.382683432;-0.875223422;0.483718887;0;0;0;298.4539265;298.5183818;298.6134523;-0.053812025
289.45;289.1458036;50.44642857;-0.866025404;0.5;-0.866025404;0.5;0;0;0;298.4001145;298.4539265;298.5183818;-0.101831576
288.8808442;289.45;-1.78E-15;-0.79335334;0.608761429;-0.856524555;0.516106274;0;0;0;298.2982829;298.4001145;298.4539265;-0.129505008
288.25;288.8808442;0;-0.707106781;0.707106781;-0.846724199;0.532032077;0;0;0;298.1687779;298.2982829;298.4001145;-0.116924931
287.918263;288.25;0;-0.608761429;0.79335334;-0.836627762;0.547771839;0;0;0;298.051853;298.1687779;298.2982829;-0.10951209
287.55;287.918263;0;-0.5;0.866025404;-0.826238774;0.563320058;0;0;0;297.9423409;298.051853;298.1687779;-0.111206355
287.05;287.55;0;-0.382683432;0.923879533;-0.815560869;0.578671296;0;0;0;297.8311345;297.9423409;298.051853;-0.11121425
286.55;287.05;0;-0.258819045;0.965925826;-0.80459778;0.593820186;0;0;0;297.7199203;297.8311345;297.9423409;-0.109754375
286.1107143;286.55;0;-0.130526192;0.991444861;-0.79335334;0.608761429;0;0;0;297.6101659;297.7199203;297.8311345;-0.108833263
285.75;286.1107143;0;-1.95E-15;1;-0.781831482;0.623489802;0;0;0;297.5013327;297.6101659;297.7199203;-0.103786608
285.5340909;285.75;0;0.130526192;0.991444861;-0.770036235;0.638000154;0;0;0;297.3975461;297.5013327;297.6101659;-0.098757616
285.35;285.5340909;0;0.258819045;0.965925826;-0.757971723;0.652287411;0;0;0;297.2987884;297.3975461;297.5013327;-0.100894368
285.0409091;285.35;0;0.382683432;0.923879533;-0.745642165;0.666346578;0;0;0;297.1978941;297.2987884;297.3975461;-0.101626312
284.75;285.0409091;0;0.5;0.866025404;-0.733051872;0.680172738;0;0;0;297.0962678;297.1978941;297.2987884;-0.090023417
284.76875;284.75;0;0.608761429;0.79335334;-0.720205247;0.693761056;0;0;0;297.0062443;297.0962678;297.1978941;-0.077122742
284.85;284.76875;0;0.707106781;0.707106781;-0.707106781;0.707106781;0;0;0;296.9291216;297.0062443;297.0962678;-0.085435497
284.61875;284.85;0;0.79335334;0.608761429;-0.693761056;0.720205247;0;0;0;296.8436861;296.9291216;297.0062443;-0.093259022
284.45;284.61875;0;0.866025404;0.5;-0.680172738;0.733051872;0;0;0;296.7504271;296.8436861;296.9291216;-0.081488025
284.5925;284.45;0;0.923879533;0.382683432;-0.666346578;0.745642165;0;0;0;296.6689391;296.7504271;296.8436861;-0.071308562
284.75;284.5925;0;0.965925826;0.258819045;-0.652287411;0.757971723;0;0;0;296.5976305;296.6689391;296.7504271;-0.070328197
284.77;284.75;0;0.991444861;0.130526192;-0.638000154;0.770036235;0;0;0;296.5273023;296.5976305;296.6689391;-0.067652803
284.85;284.77;0;1;6.42E-14;-0.623489802;0.781831482;0;0;0;296.4596495;296.5273023;296.5976305;-0.055360727
285.05;284.85;0;0.991444861;-0.130526192;-0.608761429;0.79335334;0;0;0;296.4042888;296.4596495;296.5273023;-0.040917091
285.25;285.05;0;0.965925826;-0.258819045;-0.593820186;0.80459778;0;0;0;296.3633717;296.4042888;296.4596495;-0.090114719
285.45;285.25;0;0.923879533;-0.382683432;-0.578671296;0.815560869;0;0;0;296.273257;296.3633717;296.4042888;-0.024557642
285.65;285.45;0;0.866025404;-0.5;-0.563320058;0.826238774;0;0;0;296.2486993;296.273257;296.3633717;0.001993318
286.2942308;285.65;0;0.79335334;-0.608761429;-0.547771839;0.836627762;0;0;0;296.2506926;296.2486993;296.273257;0.045143184
