$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
15.300013;0.007076492;0.090338317
14.7000065;0.004175407;0.052280132
14.2000065;0.111606043;1.387851463
13.499994;0.093799012;1.09411376
12.7000065;0.109676161;1.270474668
10.399988;0.115483036;1.241206053
8.499994;0.146608643;1.47348125
7.800012;0.212173942;2.077102996
7.200006;0.308097094;2.937128467
6.8999877;0.328031142;3.075671761
7.1;0.311643183;3.005314268
11.1;0.182447883;1.991944648
12.300013;0.207217247;2.395756383
13.899988;0.250713915;3.19973183
14.999994;0.278144941;3.474084156
15.800013;0.122186874;1.536686766
15.6;0.306176117;3.891116317
15.7000065;0.30375442;3.952501606
16.1;0.172546514;2.256586054
16.300013;0.115735918;1.565152957
16.399988;0.095885903;1.275372067
16.300013;0.144138417;1.920542369
16.800013;0.070120859;0.962887913
15.7000065;0.00030789;0.003937428
13.999994;0.104706005;1.206039312
11.6;0.001315247;0.014126799
11.2000065;0.015643009;0.170284116
12.7000065;0.007958264;0.089959038
12.800013;0.071100462;0.80690192
13.6;0.092795465;1.113230531
18.6;0.003077436;0.044410824
15.1;0.007782672;0.100561896
15.2000065;0.028849703;0.369821745
15.399988;0.064718323;0.820176679
15.899988;0.091084116;1.193008489
16.399988;0.106691958;1.368736938
16.1;0.11277464;1.45937461
16.200006;0.118668241;1.573058261
13.899988;0.163281475;1.975400138
12.899988;0.19154272;2.206391447
11.899988;0.22913963;2.598052855
11.6;0.276267745;3.01749575
11.499994;0.302726554;3.401029761
11.6;0.337789346;3.687857534
11.300013;0.377283412;4.127351384
10.999994;0.418989383;4.495222561
10.899988;0.453972797;4.96373783
10.899988;0.578442818;6.201050887
10.999994;0.492623134;5.126737054
11.300013;0.594879244;6.538160761
11.499994;0.513659208;5.615532627
11.899988;0.481830157;5.24205164
12.2000065;0.467367738;5.199780631
12.6;0.437319023;4.962383567
12.800013;0.615837933;7.212994306
13.499994;0.60620031;7.325424771
14.2000065;0.422857354;5.127600889
13.7000065;0.435606923;5.228918962
13.1;0.406428608;4.732875452
18.399988;0.199712614;2.88259674
18.499994;0.112175655;1.658170572
18.899988;0.084792853;1.244847176
15.399988;0.166917024;2.053530462
14.399988;0.253130981;3.153582013
14.399988;0.232654021;2.870108097
14.399988;0.255750644;3.131235047
14.7000065;0.243952313;2.958334542
14.999994;0.135433818;1.734382813
14.2000065;0.127075246;1.572219534
13.7000065;0.154788097;1.915462174
13.899988;0.144604402;1.748505528
14.2000065;0.108283187;1.298608311
14.399988;0.124021909;1.488695473
14.2000065;0.1388242;1.674364043
12.1;0.214289498;2.429041036
11.800013;0.230349813;2.529150653
11.800013;0.207543647;2.29712239
12.7000065;0.229975686;2.725778306
14.300013;0.168015485;2.093239698
15.6;0.118412542;1.477599874
16.999994;0.087225314;1.179937565
16.200006;0.117996395;1.59521084
15.399988;0.135971647;1.704729327
12.899988;0.101687916;1.154422504
14.499994;0.049474341;0.612365733
13.1;0.00399017;0.045937833
12.499994;0.08497609;1.03204832
11.999994;0.168768943;1.858129274
11.999994;0.214569371;2.354814956
11.800013;0.155528336;1.759059107
11.6;0.233265928;2.560527759
11.399988;0.268480254;2.955553591
11.300013;0.283616269;3.099610545
11.1;0.253676835;2.767227673
11.1;0.18073856;2.000360603
11.6;0.17739088;1.898696345
12.399988;0.267349554;3.04898824
12.899988;0.263060418;3.034397448
13.800013;0.127398928;1.550116023
14.399988;0.191673131;2.389126485
15.499994;0.107714701;1.366172673
16.399988;0.131087158;1.721664528
17.399988;0.145794103;1.984438414
17.700006;0.106954581;1.468231426
18.899988;0.040427168;0.602789801
19.200006;0.022082328;0.335805824
16.200006;0.050894499;0.660089771
15.800013;0.078031473;1.022168779
16.800013;0.091483005;1.213739216
15.800013;0.028999459;0.372596977
15.499994;0.104527869;1.307676093
14.300013;0.073364136;0.883364915
13.899988;0.117232803;1.433149913
13.6;0.103981815;1.252230692
14.1;0.105207053;1.255760995
13.899988;0.105426037;1.224042695
13.7000065;0.107507058;1.310319233
13.999994;0.122418664;1.473834841
14.1;0.107856309;1.297592309
14.399988;0.161128192;2.026578213
16.700006;0.143649965;1.912495191
17.6;0.01318426;0.184671228
17.700006;0.032747509;0.480928447
18.700006;0.03663898;0.520251529
18.300013;0.061039108;0.897484712
16.800013;0.044722166;0.619541258
15.499994;0.115668475;1.466846219
15.499994;0.068899783;0.871519978
15.800013;0.060715105;0.774793978
16.1;0.03469733;0.458040761
16.300013;0.082438938;1.089504908
15.999994;0.041547938;0.54985284
15.800013;0.049890154;0.662157292
15.300013;0.03542524;0.440282219
15.1;0.06849891;0.863102829
14.399988;0.118135811;1.449828472
13.999994;0.112865524;1.409219405
13.899988;0.104145974;1.253479147
13.7000065;0.148762623;1.7977051
12.800013;0.190427096;2.198809764
12.899988;0.211628784;2.454516217
12.899988;0.228583102;2.66139643
12.899988;0.233888811;2.660630553
12.800013;0.194166866;2.21878019
13.2000065;0.195354639;2.239671046
13.499994;0.230191399;2.784003413
13.7000065;0.226622715;2.729238385
13.7000065;0.247706113;2.951469287
14.399988;0.196297262;2.418841656
15.499994;0.337425576;4.319289567
15.800013;0.338202913;4.477471708
16.200006;0.166412347;2.220486696
16.499994;0.092404598;1.272559121
17.200006;0.064564719;0.903141328
18.399988;0.012593413;0.179886994
18.399988;0.036573682;0.532693355
18.200006;0.047106964;0.655659749
17.800013;0.040883777;0.583985664
16.800013;0.025492909;0.343283947
15.399988;0.049739433;0.647917416
13.800013;0.054231694;0.620108067
12.800013;0.100906779;1.165221582
12.1;0.129642903;1.435695743
12.1;0.134668698;1.501398334
12.499994;0.138895905;1.597125765
12.999994;0.150010542;1.780017731
14.6;0.134255015;1.650534729
15.2000065;0.108640508;1.386146322
16.1;0.064567184;0.84854258
18.800013;0.050773647;0.739411432
20.499994;0.052022305;0.833856122
21.399988;0.025634499;0.427508649
22.399988;0.007385768;0.130885602
23.200006;0.009293079;0.180707242
22.499994;0.005061241;0.087287475
23.300013;0.000683247;0.012399431
14.499994;0.035157322;0.44078196
16.200006;0.041650081;0.542694835
18.1;0.029233702;0.423981703
20.399988;0.008787455;0.142953856
21.6;0.005754205;0.097943069
21.399988;0.000735194;0.011855302
22.1;0.012188284;0.207456318
10.800013;0.036582533;0.38867393
10.999994;0.112634662;1.238596652
13.1;0.133180358;1.486148376
16.1;0.17440328;2.24723141
18.6;0.133903494;2.065434964
20.499994;0.085532394;1.360502487
20.800013;0.022332164;0.368642868
21.200006;0.012672573;0.208945919
21.700006;0.039280857;0.665322169
14.1;0.010597122;0.130248646
15.7000065;0.02133227;0.26572376
17.200006;0.013444889;0.183914031
19.499994;0.025921511;0.387661401
21.300013;0.000768851;0.012452981
12.399988;0.053800437;0.617964531
14.499994;0.062980479;0.786357068
17.200006;0.049582194;0.665832565
19.300013;0.036848;0.540493213
22.399988;0.000508312;0.009391713
23.399988;0.000207602;0.003704452
13.6;0.031000201;0.369224959
13.499994;0.070295178;0.820879634
13.300013;0.064649762;0.750988937
13.499994;0.112626786;1.353652789
13.1;0.152460421;1.801312939
15.7000065;0.168532929;2.261590483
17.300013;0.159275678;2.250252529
17.1;0.187026739;2.636825868
16.499994;0.196449349;2.61572215
15.499994;0.08716912;1.086242368
15.399988;0.097516199;1.241980216
14.800013;0.131300406;1.621596916
15.399988;0.147618816;1.852184305
15.6;0.154215854;1.954138969
15.800013;0.157790716;2.056966046
15.800013;0.152112919;2.02497964
15.800013;0.122178157;1.594066923
15.800013;0.14575474;1.88381848
15.899988;0.133480073;1.763893382
15.399988;0.100306688;1.268278242
16.399988;0.114051016;1.522082075
16.499994;0.115994731;1.527022902
15.7000065;0.101582672;1.329371473
16.999994;0.102198233;1.417819271
18.1;0.091360772;1.259078756
16.6;0.101487522;1.357382815
16.499994;0.075564433;0.996105736
17.300013;0.05488971;0.774625955
18.700006;0.051813366;0.768097318
17.1;0.033445535;0.45113553
16.1;0.037044538;0.4711577
16.700006;0.058411682;0.796523465
16.499994;0.068656857;0.929596679
15.899988;0.068611992;0.891915455
14.300013;0.108451524;1.35853807
14.499994;0.120082496;1.475460802
14.399988;0.125913612;1.542017743
13.999994;0.168939114;2.009094396
13.7000065;0.194218662;2.257054925
13.1;0.225775965;2.603137016
13.300013;0.234288511;2.713418376
13.399988;0.256058774;3.011756958
13.7000065;0.261964766;3.138849893
14.1;0.246085391;3.084732893
15.1;0.217274816;2.778085518
16.399988;0.203444991;2.688087282
17.300013;0.183534103;2.620203983
17.700006;0.146874098;2.052119427
18.200006;0.202472601;2.933563201
18.999994;0.150075599;2.2899605
18.499994;0.081365003;1.197288216
19.399988;0.0533529;0.797871639
18.6;0.054545742;0.7831042
17.200006;0.041504814;0.593502233
16.700006;0.046543161;0.627399478
15.499994;0.060621824;0.761768881
15.800013;0.067515985;0.877981478
16.1;0.071172277;0.930579001
15.999994;0.055975732;0.752052476
15.6;0.030237533;0.391623906
14.399988;0.061279294;0.725856243
13.899988;0.070338336;0.855782697
14.499994;0.069929233;0.881688647
15.300013;0.060271253;0.762004257
15.399988;0.077356091;0.970402883
16.399988;0.06730939;0.872760304
17.300013;0.032787076;0.457142176
18.399988;0.016053208;0.231624041
18.200006;0.027020934;0.383693962
18.399988;0.019878729;0.284222776
18.999994;0.012064411;0.182118856
18.700006;0.009671511;0.137067502
18.899988;0.000838831;0.012641509
13.899988;0.012862238;0.152429481
14.399988;0.023887709;0.292319322
14.7000065;0.027045851;0.338372287
14.899988;0.026675448;0.336776424
15.300013;0.039719362;0.509139458
15.499994;0.021446812;0.276450836
15.999994;0.011668945;0.155304279
16.700006;0.027317688;0.36213668
16.899988;0.02019958;0.277752904
16.300013;0.030909865;0.413377308
15.899988;0.038372825;0.493988157
15.499994;0.044876993;0.574768592
14.2000065;0.052656017;0.655736275
14.2000065;0.025970815;0.320567203
15.800013;0.009198581;0.119478324
15.399988;0.049909296;0.642251251
15.7000065;0.041219995;0.523744132
15.2000065;0.047203087;0.604624892
15.499994;0.044720195;0.582205379
15.6;0.040927995;0.535512307
15.499994;0.040044918;0.507956021
15.499994;0.033971219;0.430297009
15.2000065;0.041366643;0.539120957
14.899988;0.051741196;0.638259648
14.999994;0.041864897;0.516231174
14.800013;0.050609863;0.648984634
14.499994;0.049865183;0.620083496
13.6;0.06498019;0.752180901
13.2000065;0.065324854;0.750441598
13.1;0.091740047;1.067520298
13.6;0.044317014;0.521150335
14.300013;0.066975775;0.786522398
15.1;0.062773694;0.782197559
15.800013;0.044727009;0.592590341
16.499994;0.045873753;0.59533495
18.1;0.020191585;0.29416913
17.999994;0.011519512;0.160602167
17.6;0.023138231;0.319134322
17.800013;0.016384204;0.226895917
16.200006;0.031165919;0.398186213
14.999994;0.042094879;0.541934834
14.899988;0.045334482;0.566319174
15.899988;0.041352299;0.51807492
16.200006;0.025545193;0.329870198
16.300013;0.022222821;0.29262145
16.1;0.026359752;0.352357035
15.800013;0.030528092;0.394234282
15.6;0.035269367;0.460595308
15.499994;0.034539368;0.454040387
15.499994;0.031783279;0.401887859
15.300013;0.031975579;0.404898048
15.2000065;0.036019743;0.461456761
15.1;0.038356762;0.47889267
15.999994;0.024001838;0.316241687
15.7000065;0.017825854;0.222234121
16.200006;0.026236438;0.345412721
17.1;0.001545988;0.020488613
17.499994;0.024268915;0.34353594
17.6;0.012597626;0.173905287
17.6;0.018256079;0.245851878
17.499994;0.022205825;0.307337898
17.499994;0.002994906;0.040729465
14.7000065;0.005634273;0.072018677
14.6;0.003055564;0.037196022
14.399988;0.006866782;0.083951601
13.899988;0.021641868;0.256223014
13.399988;0.032879074;0.381386634
13.2000065;0.04303568;0.523065786
13.399988;0.028315995;0.335916377
13.300013;0.040555599;0.481183779
14.1;0.036986474;0.445992166
13.999994;0.054403147;0.678535307
14.2000065;0.050245612;0.621943241
13.499994;0.02174566;0.252603823
14.499994;0.03006811;0.368075678
15.1;0.034554346;0.443500572
16.300013;0.068549206;0.910243145
16.999994;0.153253318;2.04149374
16.200006;0.075334729;1.028040172
15.999994;0.078284111;1.025616905
15.300013;0.029900818;0.380717825
16.399988;0.003973295;0.052529537
15.300013;0.022472751;0.28226344
14.999994;0.024682466;0.298703053
14.6;0.048110285;0.587261812
13.800013;0.06490124;0.783778491
13.1;0.08217612;0.936654667
12.7000065;0.095364182;1.109847955
12.800013;0.09464303;1.081698967
12.300013;0.114995432;1.267343034
12.399988;0.150225715;1.67470957
11.999994;0.146527282;1.617446146
11.899988;0.157148539;1.817198469
13.2000065;0.124548004;1.457818921
14.300013;0.102258381;1.25922246
15.399988;0.040444996;0.502411548
14.999994;0.023324996;0.287723551
15.2000065;0.020914957;0.262820153
17.999994;0.002599129;0.036386189
18.200006;0.004229845;0.061615399
12.999994;0.003433499;0.039399761
12.300013;0.055917111;0.631159833
12.399988;0.014659566;0.171097811
12.399988;0.0612694;0.691236861
11.899988;0.09545151;1.05169112
11.899988;0.091087919;0.995881507
11.2000065;0.096973473;1.04573166
10.499994;0.112120277;1.172098894
12.2000065;0.107047872;1.241164595
13.399988;0.119141067;1.411666757
11.7000065;0.116905976;1.296578742
14.6;0.054869778;0.680536408
15.899988;0.073964788;0.962723205
15.499994;0.139855939;1.807234641
15.899988;0.058334535;0.747460465
16.499994;0.029354742;0.398962234
16.499994;0.035497965;0.471866913
16.800013;0.011109641;0.149737712
17.1;0.028269448;0.385452886
16.499994;0.014265938;0.193719711
13.6;0.037590486;0.435347937
14.399988;0.040397015;0.49616596
14.999994;0.005435294;0.069938697
14.999994;0.00372796;0.046018662
13.899988;0.034484217;0.413768618
13.1;0.085733809;0.999696732
12.499994;0.039325494;0.448523373
12.399988;0.047762008;0.538393432
12.2000065;0.07002947;0.789528299
12.2000065;0.100468431;1.146264685
12.7000065;0.099942726;1.174338944
11.999994;0.116429403;1.295747212
13.300013;0.100777104;1.213599601
14.2000065;0.115151398;1.370422693
14.1;0.104335059;1.283195269
15.399988;0.026695583;0.34532829
16.200006;0.038276638;0.513428916
16.6;0.108017725;1.485669903
16.6;0.042358383;0.575664255
17.300013;0.043420503;0.602485427
18.1;0.044791567;0.673910877
19.499994;0.014738082;0.238476794
18.700006;0.009754445;0.145693044
17.1;0.003060502;0.041117318
16.399988;0.027390778;0.372971222
15.300013;0.004123951;0.052358583
14.800013;0.006634551;0.080352446
14.499994;0.004638504;0.058356561
14.1;0.025024942;0.304938694
13.6;0.026980324;0.32421726
13.800013;0.036867603;0.433894254
13.899988;0.035352955;0.420742741
13.7000065;0.047922502;0.564539479
13.499994;0.051412259;0.582521135
13.300013;0.087694669;1.000665345
13.300013;0.091670797;1.076985646
12.999994;0.051547241;0.599903659
13.499994;0.088038478;1.067112997
14.1;0.156440094;1.950856121
14.399988;0.146020212;1.787771729
14.800013;0.138094722;1.757806007
15.800013;0.134168391;1.715716344
14.300013;0.267591433;3.307378609
14.6;0.276485104;3.445073172
15.2000065;0.129925253;1.689386126
15.1;0.05333968;0.645715541
15.300013;0.058108472;0.726441512
14.6;0.053160647;0.663939556
14.399988;0.068748471;0.838687078
13.6;0.091239622;1.058034271
13.300013;0.070903348;0.845038329
12.6;0.079116649;0.876469426
12.499994;0.049567229;0.574282716
11.999994;0.097041503;1.088444916
11.1;0.122807991;1.366206309
10.899988;0.130809781;1.465898274
10.800013;0.10658565;1.125436314
12.1;0.104018292;1.16587196
13.800013;0.055617368;0.685600737
15.399988;0.073091549;0.96000581
16.6;0.004623635;0.060508004
18.6;0.025079112;0.368194417
17.800013;0.015170523;0.207783552
19.499994;0.004589198;0.069101141
19.6;0.001738738;0.026731246
16.6;0.006359312;0.085049017
15.499994;0.014165098;0.182965225
14.800013;0.027986092;0.347152591
13.800013;0.031643686;0.378618489
13.1;0.039367117;0.451861581
12.899988;0.023530569;0.272654992
12.499994;0.014799201;0.166254634
12.999994;0.026797721;0.306043049
13.999994;0.0258943;0.310886175
14.899988;0.077300254;0.988229872
14.399988;0.099982271;1.226555852
16.399988;0.107035886;1.475529624
15.999994;0.189422042;2.530409944
17.800013;0.073730237;1.02438949
14.800013;0.100333159;1.235651202
16.700006;0.071442454;0.960241733
18.800013;0.048043446;0.714414289
16.700006;0.05911473;0.806353505
15.899988;0.072476782;0.951094578
13.800013;0.04878489;0.573427017
14.800013;0.002200372;0.027107553
13.899988;0.057722166;0.70968113
13.399988;0.045714272;0.536339658
13.2000065;0.049376751;0.575578724
10.499994;0.075787621;0.784695183
9.899988;0.111638181;1.193015784
9.899988;0.103614968;1.090816036
9.399988;0.133807222;1.349989085
8.800013;0.181463907;1.851052984
9.499994;0.188684861;1.871456593
10.999994;0.144847228;1.593547066
12.7000065;0.18743792;2.148997735
14.499994;0.092535935;1.125049215
15.899988;0.053469539;0.683259045
17.6;0.051372023;0.707698516
17.800013;0.060348164;0.859580784
16.700006;0.038911496;0.513663783
17.999994;0.015959229;0.230850742
17.899988;0.026683286;0.382398945
18.499994;0.013619278;0.196424999
19.200006;0.002357302;0.034329654
19.300013;0.003074414;0.046750545
18.800013;0.029384413;0.442723624
17.700006;0.044583614;0.610713723
16.800013;0.076890091;1.064779621
15.7000065;0.108039571;1.345484655
14.499994;0.129601934;1.620326752
13.899988;0.159811795;1.896115232
12.899988;0.206260904;2.346817242
11.999994;0.113178886;1.249849801
11.2000065;0.150459618;1.630156056
10.399988;0.213689713;2.25899543
10.300013;0.263008659;2.844963526
11.899988;0.228519985;2.579315891
14.300013;0.208710994;2.510655248
17.1;0.160952784;2.171851065
19.200006;0.095510238;1.472283786
19.300013;0.07845145;1.177603625
20.499994;0.044666605;0.712980629
21.200006;0.035413122;0.565202814
20.999994;0.036465932;0.607301144
22.1;0.016142865;0.286333449
20.999994;0.047079843;0.794103352
11.800013;0.001709729;0.019297498
12.7000065;0.033592458;0.382930047
15.7000065;0.021156471;0.276338186
17.800013;0.003716687;0.051275911
20.200006;0.006624877;0.106356653
14.2000065;0.000834914;0.009865387
15.399988;0.006287362;0.079415158
17.999994;0.004095161;0.057974481
14.499994;0.012424601;0.155813397
13.300013;0.02683357;0.312953279
12.999994;0.02884014;0.334234704
12.7000065;0.032492742;0.368820927
12.399988;0.071984128;0.823689137
12.800013;0.087822613;1.036438536
12.300013;0.127225355;1.431809194
11.999994;0.150229327;1.676344409
11.999994;0.154223801;1.718016725
12.7000065;0.168457646;1.900426313
13.499994;0.185440856;2.227555355
15.300013;0.13426528;1.781661832
16.700006;0.088636689;1.180143455
15.800013;0.092923422;1.193209541
16.999994;0.080065243;1.100690165
16.700006;0.080157485;1.073672795
15.300013;0.098936277;1.27936546
16.1;0.088449367;1.20825027
15.2000065;0.115422512;1.504866037
15.6;0.202665652;2.59893426
15.1;0.128448958;1.575242412
13.800013;0.132127116;1.590060078
13.899988;0.149376532;1.767008134
13.499994;0.180304348;2.15277177
12.899988;0.211345642;2.444456099
11.899988;0.240135012;2.642050271
11.7000065;0.238702081;2.635687583
12.499994;0.2166141;2.489023637
12.499994;0.244658249;2.826610746
12.7000065;0.286521518;3.291694283
13.899988;0.275707516;3.240813935
13.499994;0.281268263;3.416658566
13.1;0.275319761;3.159009225
11.300013;0.32999334;3.584526237
13.499994;0.336387573;4.042858556
14.1;0.296156108;3.581910472
12.7000065;0.36101419;4.155264101
13.999994;0.303424379;3.716722367
15.300013;0.269346185;3.449536987
14.999994;0.264582907;3.392762059
15.1;0.251649355;3.291257013
15.399988;0.238719734;3.03024201
14.999994;0.253084421;3.110445583
15.6;0.227203247;2.828852777
15.999994;0.135943928;1.812605595
17.6;0.098198975;1.314512392
15.800013;0.272159344;3.422422313
14.499994;0.317044347;3.796316754
14.300013;0.334524704;4.134205971
14.2000065;0.203807277;2.498737945
13.7000065;0.215495487;2.655799339
13.399988;0.219435531;2.574852442
13.499994;0.227403698;2.705628925
13.499994;0.255262097;3.00802299
13.6;0.28421617;3.420874841
13.7000065;0.276864747;3.258444642
13.899988;0.267155022;3.186156531
13.999994;0.262061878;3.221446271
14.2000065;0.286508537;3.48036581
14.399988;0.10469522;1.274173024
16.499994;0.00379674;0.048675766
18.499994;0.00099036;0.014394846
15.499994;0.026991049;0.351211984
14.6;0.062017351;0.768997167
12.899988;0.023506895;0.271773295
13.2000065;0.064123548;0.750976708
12.899988;0.065673687;0.783262679
12.1;0.09934467;1.121117676
12.2000065;0.124387851;1.417274962
11.899988;0.145512208;1.628480426
12.399988;0.124176874;1.361374927
13.2000065;0.123099512;1.459127223
14.800013;0.110925667;1.343268749
16.6;0.103485605;1.353884541
17.800013;0.049633838;0.690266178
20.399988;0.034854511;0.556830055
16.800013;0.002012848;0.026819264
16.499994;0.019210155;0.258273971
16.300013;0.034959218;0.466898902
16.1;0.051290951;0.681906584
16.1;0.065780096;0.857348613
15.999994;0.078050173;1.022519624
15.999994;0.092539547;1.2130407
16.300013;0.105933425;1.362070634
16.1;0.117463871;1.560344735
16.399988;0.122717575;1.605249664
17.499994;0.106654196;1.500555776
16.899988;0.113907933;1.595217341
16.899988;0.108556845;1.51503679
17.6;0.091076676;1.28635882
18.899988;0.07402899;1.083617839
18.300013;0.066822226;0.951225626
19.499994;0.023443224;0.360085602
13.499994;0.033042547;0.386340682
13.2000065;0.058815164;0.686344975
13.499994;0.066964834;0.794913671
13.899988;0.083512454;0.987191862
13.6;0.086036888;0.999985292
15.399988;0.072841284;0.909958262
15.7000065;0.066721854;0.864873352
16.700006;0.046669204;0.620242754
16.700006;0.029078058;0.40812611
16.700006;0.064278534;0.860565074
17.499994;0.03142139;0.43408554
16.999994;0.02904118;0.394195442
18.700006;0.025946166;0.383322202
17.899988;0.004859823;0.067026949
18.399988;0.001028098;0.014935047
17.200006;0.016526854;0.227636615
15.999994;0.021455459;0.281253045
14.999994;0.049979287;0.614367721
14.399988;0.004530836;0.055715442
14.6;0.001864642;0.023341425
14.499994;0.006035806;0.074267558
13.899988;0.012385879;0.144291468
13.1;0.025361267;0.296753973
12.6;0.038682483;0.437612875
12.7000065;0.026651703;0.307142406
15.2000065;0.005216721;0.066211959
16.6;0.029602161;0.400596184
17.700006;0.02111246;0.304193932
18.800013;0.003348734;0.049584656
19.899988;0.000288864;0.004426436
21.200006;0.004467176;0.071595361
17.700006;0.002317066;0.032241177
13.300013;0.145155607;1.726645265
15.2000065;0.143726476;1.790091725
16.899988;0.121669493;1.634517339
18.399988;0.097127256;1.367014091
19.6;0.070646356;1.035062493
20.899988;0.042267958;0.672942116
20.399988;0.026476064;0.427022124
20.499994;0.009781064;0.157677607
19.800013;0.002745551;0.041453416
15.6;0.001731326;0.022435264
15.999994;0.013563946;0.177460862
16.999994;0.018704079;0.251450458
17.1;0.032105763;0.429740863
16.899988;0.039265583;0.529927355
16.499994;0.047066576;0.665230649
16.399988;0.056455905;0.744172288
16.399988;0.066224837;0.884148706
16.1;0.080037196;1.068877083
15.499994;0.099499074;1.271183066
15.7000065;0.113590345;1.433392311
15.7000065;0.128813975;1.696449682
15.7000065;0.139375676;1.743629093
15.800013;0.14159769;1.798775497
16.1;0.15194366;1.955594478
16.899988;0.142855572;1.968787531
16.1;0.143671314;1.891642353
15.800013;0.166394428;2.168999247
15.6;0.17669626;2.267708131
15.6;0.181467869;2.331702268
16.300013;0.165832756;2.204813555
17.800013;0.142489959;2.017457387
18.6;0.123580158;1.816742057
20.6;0.07963416;1.277179246
19.700006;0.045671609;0.73247829
19.499994;0.01127114;0.170286319
16.300013;0.03107891;0.397526728
15.800013;0.000401627;0.005093124
15.300013;0.005316299;0.068612788
14.499994;0.040296448;0.485732494
14.399988;0.075669098;0.889233994
13.800013;0.111959694;1.343877962
13.800013;0.139039018;1.641165767
13.7000065;0.169936507;1.945778047
13.800013;0.173845159;2.041133754
14.499994;0.177036538;2.115146898
15.6;0.188132548;2.465609694
16.399988;0.018099333;0.239058145
17.1;0.029703417;0.402989885
17.399988;0.079579839;1.090058272
17.399988;0.031170862;0.425029842
17.700006;0.01482326;0.207482527
18.399988;0.026927625;0.401775751
18.6;0.029668078;0.424306588
17.999994;0.018939512;0.267446899
17.300013;0.05652832;0.79909497
16.700006;0.036658848;0.485383275
16.700006;0.044809713;0.595701676
16.499994;0.043495386;0.57354248
16.300013;0.117204969;1.557354536
15.999994;0.051375806;0.649965109
15.499994;0.059878676;0.757217786
14.999994;0.08214693;1.044171414
14.999994;0.092209251;1.188849857
14.999994;0.11450354;1.454840884
15.300013;0.117712195;1.561634316
14.800013;0.13704383;1.711125758
14.1;0.156631522;1.889475953
13.2000065;0.186768406;2.22833202
12.7000065;0.210596823;2.437943326
13.2000065;0.242990907;2.766157766
13.899988;0.241263077;2.889250318
15.6;0.202784789;2.52934532
17.399988;0.177150528;2.463988718
18.399988;0.230292065;3.351472267
19.499994;0.183653672;2.954025027
20.800013;0.075399125;1.208238184
20.800013;0.094739664;1.504782653
20.899988;0.017750842;0.293501338
20.499994;0.021862013;0.353721812
19.499994;0.037068515;0.55595437
14.300013;0.031402827;0.387742676
14.7000065;0.049085901;0.616329522
15.499994;0.054498395;0.692449844
15.499994;0.043794956;0.566234866
16.899988;0.060182351;0.80598393
17.300013;0.035117246;0.493744912
17.200006;0.003615034;0.048176123
18.6;0.008326061;0.12012202
19.200006;0.034442837;0.517781791
18.399988;0.006588166;0.09734856
14.899988;0.014415504;0.183409987
14.499994;0.016730357;0.208834985
14.899988;0.029552333;0.378657473
16.399988;0.053674062;0.694019151
16.999994;0.036489555;0.493415164
18.300013;0.008707606;0.122842893
19.499994;0.010607144;0.155869097
20.800013;0.012081726;0.190965122
21.200006;0.035163745;0.579213957
20.300013;0.00408769;0.065619683
12.999994;0.076126196;0.87188087
14.399988;0.031099539;0.378987869
16.6;0.066577853;0.895594037
17.800013;0.026654739;0.380089246
19.6;0.01388336;0.207982181
19.399988;0.018091321;0.266119796
18.800013;0.006743081;0.100210064
18.399988;0.007259944;0.106253725
18.6;0.005791182;0.083476181
12.7000065;0.007373649;0.08548965
11.999994;0.018736624;0.207514
11.7000065;0.010305597;0.110946838
11.1;0.076193154;0.831058572
9.999994;0.1381494;1.441516557
10.7000065;0.156610716;1.623987585
11.499994;0.160556247;1.77471395
11.999994;0.253395941;2.827478491
13.1;0.252625249;2.988776115
14.1;0.272904367;3.341246306
15.399988;0.335739016;4.387394822
16.800013;0.190358468;2.428339238
17.399988;0.145084896;1.9870238
17.899988;0.117087063;1.660687971
17.700006;0.107817291;1.548173339
17.399988;0.0954575;1.374303298
17.899988;0.092994035;1.311033564
17.999994;0.0704123;1.005339208
16.700006;0.063790495;0.848881579
17.399988;0.038552423;0.526712546
15.899988;0.03829889;0.48819832
15.899988;0.06059655;0.788014166
16.200006;0.03819204;0.496524966
14.499994;0.052437316;0.648715496
14.399988;0.044812324;0.556675114
14.300013;0.057832398;0.70896203
13.999994;0.04910069;0.583477699
13.6;0.07088859;0.832118152
13.6;0.089090242;1.056996844
13.6;0.097498576;1.150075503
13.399988;0.087677258;1.004482669
13.7000065;0.133422937;1.640281336
14.1;0.094848629;1.172909798
14.800013;0.084495939;1.050246569
14.7000065;0.120304559;1.470379958
14.899988;0.13083133;1.638729939
15.399988;0.086744827;1.085893255
15.6;0.078353889;1.066491942
16.200006;0.07748591;1.068021905
16.999994;0.068225664;0.939663572
17.399988;0.074316793;0.976507781
16.499994;0.102191917;1.361762908
16.700006;0.121820948;1.7138389
16.399988;0.129162071;1.726039645
15.7000065;0.180625301;2.300750587
14.800013;0.228175932;2.786604902
14.300013;0.251910198;3.043923769
13.6;0.288542094;3.436671259
12.899988;0.333032363;3.804824625
11.499994;0.22956839;2.476947914
12.300013;0.226492219;2.584115738
13.2000065;0.248150139;2.905689207
13.499994;0.267837587;3.172489926
13.800013;0.254870905;3.140205792
14.1;0.253739608;3.13789158
13.999994;0.268890086;3.377167993
14.6;0.233007709;2.868316265
15.999994;0.195983152;2.571905877
